Epoch	Train loss	Test loss	Train Acc	Test Acc
1	1.836	1.584	37.690	46.730
2	1.178	1.093	57.420	61.130
3	0.962	1.152	65.664	61.880
4	0.830	0.998	70.828	66.070
5	0.733	0.778	74.416	73.200
6	0.669	0.882	76.680	70.260
7	0.621	0.640	78.578	78.340
8	0.586	0.682	79.734	76.440
9	0.567	0.754	80.464	75.070
10	0.547	0.732	81.220	75.640
11	0.538	0.871	81.370	73.420
12	0.531	0.680	81.706	77.460
13	0.514	0.678	82.270	76.550
14	0.510	0.759	82.514	74.590
15	0.502	0.686	82.650	77.050
16	0.494	0.627	82.840	78.570
17	0.490	0.827	83.004	72.560
18	0.481	0.972	83.556	70.030
19	0.467	0.699	84.026	76.080
20	0.466	0.678	83.974	78.530
21	0.465	0.710	84.076	77.050
22	0.458	0.682	84.392	77.250
23	0.450	0.724	84.656	77.700
24	0.449	0.525	84.568	82.530
25	0.446	0.626	84.578	80.100
26	0.438	0.998	84.922	71.030
27	0.438	0.675	85.004	78.230
28	0.434	0.948	85.026	71.040
29	0.432	0.544	85.162	82.380
30	0.436	0.668	85.046	78.140
31	0.426	0.708	85.372	77.500
32	0.257	0.276	91.256	90.970
33	0.205	0.265	92.890	91.250
34	0.186	0.261	93.662	91.470
35	0.173	0.253	93.996	91.720
36	0.160	0.256	94.446	91.990
37	0.151	0.245	94.782	91.880
38	0.143	0.249	95.134	91.940
39	0.135	0.264	95.306	91.420
40	0.128	0.248	95.588	91.920
41	0.120	0.265	95.868	91.550
42	0.118	0.254	95.940	92.100
43	0.112	0.267	96.126	91.730
44	0.106	0.275	96.310	91.860
45	0.105	0.273	96.360	91.800
46	0.097	0.271	96.638	91.860
47	0.099	0.266	96.426	92.200
48	0.094	0.286	96.732	91.740
49	0.098	0.261	96.564	92.170
50	0.094	0.279	96.652	91.760
51	0.089	0.282	96.920	91.760
52	0.060	0.238	98.086	92.710
53	0.047	0.239	98.626	92.990
54	0.040	0.236	98.880	93.020
55	0.039	0.237	98.886	92.930
56	0.035	0.239	99.080	92.870
57	0.034	0.237	99.056	93.110
58	0.033	0.239	99.106	93.040
59	0.030	0.246	99.174	93.020
60	0.030	0.241	99.216	93.170
