Epoch	Train loss	Test loss	Train Acc	Test Acc
1	1.765	1.484	39.090	49.200
2	1.188	1.203	57.188	57.520
3	0.972	1.059	65.196	63.870
4	0.822	0.797	71.096	71.680
5	0.733	0.784	74.418	73.360
6	0.674	0.740	76.544	74.140
7	0.626	0.813	78.220	73.400
8	0.589	0.761	79.682	73.190
9	0.567	0.624	80.480	78.610
10	0.547	0.751	81.008	75.040
11	0.536	0.696	81.590	76.610
12	0.532	0.794	81.680	73.120
13	0.519	0.680	81.950	76.920
14	0.512	0.608	82.432	79.080
15	0.507	1.063	82.470	70.430
16	0.498	1.114	82.900	67.780
17	0.499	0.876	82.784	71.700
18	0.486	0.776	83.142	74.580
19	0.474	0.567	83.680	80.670
20	0.471	1.117	83.842	66.660
21	0.469	0.907	84.062	72.590
22	0.470	0.796	83.802	73.570
23	0.460	0.911	84.160	71.920
24	0.459	0.598	84.180	80.480
25	0.453	0.736	84.386	75.140
26	0.452	0.572	84.408	81.040
27	0.446	0.698	84.788	77.260
28	0.442	0.860	84.892	72.890
29	0.441	0.504	84.892	83.230
30	0.442	0.604	84.824	79.940
31	0.432	1.011	85.242	72.030
32	0.267	0.280	90.946	90.310
33	0.214	0.274	92.776	90.920
34	0.195	0.278	93.334	90.670
35	0.182	0.258	93.830	91.550
36	0.170	0.266	94.240	91.470
37	0.161	0.262	94.500	91.530
38	0.153	0.254	94.752	91.980
39	0.144	0.258	95.072	91.640
40	0.135	0.251	95.350	92.010
41	0.128	0.277	95.566	91.110
42	0.126	0.266	95.594	91.550
43	0.121	0.284	95.820	91.130
44	0.118	0.305	95.988	91.080
45	0.113	0.269	96.158	91.770
46	0.106	0.298	96.390	91.310
47	0.108	0.279	96.244	91.570
48	0.102	0.281	96.478	91.490
49	0.105	0.285	96.350	91.170
50	0.098	0.313	96.662	91.200
51	0.101	0.293	96.448	91.170
52	0.067	0.244	97.822	92.690
53	0.054	0.246	98.302	92.730
54	0.047	0.243	98.608	92.710
55	0.044	0.245	98.752	92.820
56	0.042	0.247	98.772	92.800
57	0.041	0.246	98.806	92.930
58	0.038	0.245	98.918	92.870
59	0.037	0.253	98.918	92.820
60	0.036	0.251	98.980	92.830
