Epoch	Train loss	Test loss	Train Acc	Test Acc
1	1.773	1.273	38.996	53.590
2	1.184	1.163	57.240	59.150
3	0.946	1.103	66.256	63.180
4	0.806	0.865	71.758	69.590
5	0.709	0.725	75.232	75.010
6	0.656	0.765	77.404	74.000
7	0.614	0.664	78.784	77.370
8	0.582	0.679	79.796	76.110
9	0.560	0.702	80.764	76.860
10	0.551	0.692	80.978	75.400
11	0.534	0.634	81.582	78.350
12	0.527	0.730	81.876	76.480
13	0.518	0.702	82.176	76.470
14	0.509	0.654	82.416	78.120
15	0.501	0.753	82.742	76.680
16	0.496	0.654	83.084	77.420
17	0.493	1.000	83.046	69.090
18	0.481	0.677	83.438	77.180
19	0.472	0.565	83.746	80.560
20	0.468	0.665	84.002	77.590
21	0.468	0.868	84.054	73.620
22	0.465	0.654	83.940	78.340
23	0.462	0.829	84.048	74.690
24	0.455	0.721	84.336	76.890
25	0.452	0.657	84.344	78.170
26	0.448	1.086	84.492	69.480
27	0.442	0.705	84.882	76.450
28	0.439	0.765	84.924	75.610
29	0.434	0.551	85.130	81.240
30	0.440	0.546	84.868	82.050
31	0.428	1.252	85.260	68.570
32	0.260	0.275	91.164	90.660
33	0.211	0.263	92.764	91.020
34	0.189	0.261	93.504	91.050
35	0.178	0.259	93.974	91.310
36	0.164	0.258	94.414	91.670
37	0.157	0.247	94.558	91.740
38	0.147	0.241	95.004	91.990
39	0.140	0.272	95.096	91.520
40	0.131	0.252	95.554	91.840
41	0.128	0.273	95.568	91.420
42	0.125	0.271	95.688	91.700
43	0.119	0.269	95.834	91.410
44	0.113	0.272	96.030	91.700
45	0.110	0.271	96.240	91.920
46	0.104	0.284	96.340	91.200
47	0.104	0.257	96.412	92.390
48	0.099	0.265	96.544	91.780
49	0.101	0.266	96.498	91.720
50	0.098	0.290	96.616	91.330
51	0.095	0.276	96.704	91.590
52	0.064	0.230	97.964	93.000
53	0.052	0.235	98.420	93.040
54	0.044	0.235	98.736	93.010
55	0.042	0.237	98.770	93.110
56	0.040	0.239	98.818	93.100
57	0.037	0.238	98.988	93.110
58	0.036	0.240	98.950	93.100
59	0.035	0.247	99.022	92.960
60	0.033	0.245	99.124	93.250
