Epoch	Train loss	Test loss	Train Acc	Test Acc
1	3.721	3.292	13.208	20.220
2	3.022	2.830	24.592	28.040
3	2.618	2.620	32.022	32.190
4	2.377	2.536	36.956	35.280
5	2.201	2.217	40.982	41.040
6	2.083	2.504	43.586	37.470
7	1.996	2.263	45.444	40.820
8	1.933	2.095	47.032	43.550
9	1.880	2.205	48.234	42.340
10	1.851	2.226	49.132	43.360
11	1.805	1.970	49.784	47.140
12	1.770	2.091	50.856	44.410
13	1.742	2.279	51.422	41.820
14	1.714	2.073	52.052	46.210
15	1.680	2.044	53.002	46.160
16	1.670	2.166	53.304	46.080
17	1.652	2.269	53.596	44.000
18	1.631	1.994	54.162	48.240
19	1.607	2.223	54.942	44.330
20	1.604	1.959	54.806	48.090
21	1.584	1.974	55.264	47.460
22	1.578	2.245	55.350	43.940
23	1.565	2.291	56.038	44.070
24	1.555	2.014	56.346	48.280
25	1.549	2.120	56.092	46.410
26	1.537	1.954	56.488	47.990
27	1.528	1.778	56.688	51.720
28	1.520	1.878	57.014	49.830
29	1.509	1.990	56.884	48.760
30	1.504	2.095	57.368	46.530
31	1.496	2.059	57.380	47.390
32	1.059	1.139	69.002	67.080
33	0.915	1.121	72.716	68.030
34	0.864	1.115	74.082	68.050
35	0.821	1.102	75.314	68.980
36	0.794	1.103	76.052	69.010
37	0.760	1.107	77.056	69.040
38	0.738	1.089	77.304	69.400
39	0.716	1.128	78.294	68.940
40	0.697	1.121	78.724	69.360
41	0.679	1.144	79.210	68.310
42	0.663	1.160	79.648	68.040
43	0.649	1.181	79.932	67.870
44	0.642	1.136	80.094	68.990
45	0.627	1.184	80.498	68.350
46	0.612	1.160	81.034	68.780
47	0.501	1.050	84.710	71.450
48	0.456	1.050	86.094	71.740
49	0.443	1.054	86.556	71.680
50	0.432	1.064	87.012	71.770
51	0.422	1.072	87.204	71.640
52	0.416	1.071	87.376	71.750
53	0.408	1.084	87.514	71.610
54	0.403	1.092	87.888	71.330
55	0.390	1.094	88.202	71.390
56	0.390	1.097	88.114	71.430
57	0.378	1.107	88.474	71.180
58	0.378	1.107	88.544	71.440
59	0.371	1.111	88.690	70.930
60	0.365	1.116	88.900	71.210
