Epoch	Train loss	Test loss	Train Acc	Test Acc
1	1.695	1.465	41.656	48.290
2	1.123	1.226	59.698	57.640
3	0.904	1.089	67.700	62.410
4	0.751	0.921	73.610	68.640
5	0.648	0.737	77.462	75.060
6	0.575	0.819	80.048	73.730
7	0.524	0.599	82.006	79.590
8	0.487	0.693	83.182	76.920
9	0.470	0.624	83.876	79.290
10	0.445	0.564	84.582	81.150
11	0.432	0.606	85.178	79.780
12	0.407	0.468	85.906	84.350
13	0.396	0.753	86.382	76.580
14	0.387	0.463	86.658	84.340
15	0.381	0.499	86.838	83.480
16	0.378	0.478	87.098	84.200
17	0.371	0.599	87.030	80.260
18	0.373	0.516	87.156	82.440
19	0.359	0.439	87.544	84.880
20	0.360	0.430	87.532	85.520
21	0.352	0.883	87.786	72.730
22	0.350	0.453	87.890	84.920
23	0.345	0.509	88.104	82.900
24	0.343	0.467	88.120	83.970
25	0.336	0.519	88.424	83.090
26	0.330	0.530	88.680	82.890
27	0.335	0.677	88.490	78.440
28	0.322	0.621	88.992	81.110
29	0.322	0.436	88.882	86.050
30	0.325	1.023	88.648	71.010
31	0.320	0.626	89.068	80.640
32	0.175	0.206	94.098	92.940
33	0.123	0.205	95.938	93.090
34	0.099	0.199	96.734	93.410
35	0.086	0.193	97.250	93.680
36	0.076	0.193	97.532	93.670
37	0.067	0.204	97.854	93.660
38	0.058	0.209	98.170	93.560
39	0.050	0.196	98.420	93.940
40	0.045	0.207	98.588	93.700
41	0.040	0.221	98.746	93.760
42	0.037	0.220	98.880	93.620
43	0.034	0.219	98.980	93.870
44	0.033	0.231	99.038	93.290
45	0.032	0.231	98.926	93.390
46	0.029	0.232	99.176	93.560
47	0.025	0.240	99.252	93.510
48	0.027	0.235	99.150	93.450
49	0.028	0.245	99.138	93.460
50	0.031	0.240	99.062	93.360
51	0.026	0.250	99.238	93.530
52	0.016	0.218	99.594	94.010
53	0.012	0.216	99.762	94.270
54	0.010	0.214	99.800	94.360
55	0.009	0.214	99.828	94.470
56	0.009	0.213	99.852	94.460
57	0.008	0.212	99.862	94.400
58	0.008	0.214	99.862	94.390
59	0.008	0.210	99.860	94.390
60	0.007	0.213	99.874	94.390
