Epoch	Train loss	Test loss	Train Acc	Test Acc
1	1.663	1.315	41.164	51.850
2	1.119	1.180	60.022	59.450
3	0.896	0.935	68.122	66.860
4	0.772	0.878	72.708	69.350
5	0.686	0.903	76.032	69.880
6	0.602	0.794	79.012	73.970
7	0.540	0.573	81.346	80.050
8	0.489	0.636	83.106	78.200
9	0.463	0.624	84.122	79.150
10	0.443	0.531	84.750	81.510
11	0.420	0.503	85.592	82.480
12	0.403	0.608	86.130	80.430
13	0.392	0.642	86.418	79.680
14	0.381	0.415	87.036	85.680
15	0.377	0.464	87.084	84.460
16	0.368	0.440	87.240	84.980
17	0.360	0.467	87.578	84.360
18	0.365	0.530	87.356	82.800
19	0.352	0.521	87.886	83.320
20	0.351	0.632	87.954	80.050
21	0.344	0.509	88.092	82.770
22	0.343	0.680	88.210	78.260
23	0.332	0.527	88.616	83.130
24	0.332	0.590	88.582	80.840
25	0.331	0.552	88.732	81.570
26	0.321	0.478	88.884	83.930
27	0.324	0.492	88.868	83.420
28	0.318	0.567	89.084	82.210
29	0.313	0.448	89.292	85.330
30	0.318	0.584	89.014	80.640
31	0.313	0.382	89.034	87.470
32	0.165	0.202	94.540	92.990
33	0.117	0.201	96.194	93.170
34	0.095	0.195	96.886	93.440
35	0.082	0.194	97.292	93.520
36	0.072	0.191	97.638	93.870
37	0.065	0.199	97.846	93.850
38	0.053	0.202	98.272	93.850
39	0.049	0.206	98.438	93.860
40	0.041	0.208	98.702	93.800
41	0.041	0.204	98.678	93.960
42	0.038	0.232	98.762	93.350
43	0.036	0.218	98.784	93.410
44	0.035	0.221	98.906	93.630
45	0.033	0.233	98.962	93.470
46	0.032	0.214	98.966	94.010
47	0.029	0.240	99.074	93.530
48	0.031	0.243	99.000	93.170
49	0.032	0.235	98.932	93.440
50	0.028	0.264	99.146	93.120
51	0.029	0.250	99.096	93.520
52	0.017	0.210	99.562	94.320
53	0.012	0.207	99.724	94.410
54	0.009	0.205	99.836	94.520
55	0.008	0.205	99.832	94.580
56	0.009	0.204	99.808	94.670
57	0.008	0.207	99.876	94.640
58	0.007	0.207	99.844	94.780
59	0.007	0.203	99.870	94.780
60	0.006	0.204	99.914	94.880
