Epoch	Train loss	Test loss	Train Acc	Test Acc
1	1.843	1.509	34.072	43.960
2	1.361	1.245	50.586	54.820
3	1.081	1.006	61.314	64.340
4	0.884	1.019	68.868	65.900
5	0.763	0.709	73.104	75.190
6	0.664	1.107	76.746	66.110
7	0.588	0.587	79.464	79.240
8	0.533	0.633	81.468	78.370
9	0.496	0.551	82.844	80.900
10	0.472	0.475	83.586	83.300
11	0.446	0.577	84.654	80.680
12	0.427	0.484	85.344	83.850
13	0.413	0.620	85.546	79.140
14	0.400	0.459	86.220	84.540
15	0.393	0.541	86.506	82.240
16	0.385	0.570	86.756	80.800
17	0.381	0.550	86.684	82.520
18	0.377	0.441	87.098	85.110
19	0.366	0.470	87.414	84.050
20	0.363	0.513	87.616	81.760
21	0.355	0.642	87.818	77.860
22	0.350	0.444	87.762	85.230
23	0.348	0.482	87.964	84.140
24	0.343	0.534	88.108	82.380
25	0.340	0.549	88.456	82.540
26	0.338	0.413	88.238	85.500
27	0.340	0.478	88.240	84.050
28	0.328	0.499	88.588	83.260
29	0.329	0.548	88.750	82.320
30	0.329	0.532	88.756	83.050
31	0.322	0.517	88.926	83.080
32	0.178	0.210	94.030	92.930
33	0.127	0.204	95.786	93.100
34	0.106	0.196	96.452	93.370
35	0.092	0.194	96.992	93.370
36	0.082	0.197	97.312	93.330
37	0.073	0.197	97.592	93.460
38	0.065	0.206	97.862	93.330
39	0.057	0.220	98.166	92.920
40	0.052	0.215	98.344	93.460
41	0.049	0.215	98.428	93.480
42	0.049	0.232	98.362	93.240
43	0.046	0.216	98.462	93.400
44	0.043	0.222	98.634	93.350
45	0.040	0.235	98.702	93.070
46	0.039	0.226	98.754	93.440
47	0.036	0.221	98.880	93.460
48	0.038	0.232	98.752	93.170
49	0.038	0.253	98.744	92.980
50	0.039	0.243	98.802	93.110
51	0.039	0.245	98.766	93.090
52	0.024	0.211	99.294	94.020
53	0.016	0.208	99.616	94.090
54	0.013	0.208	99.684	94.160
55	0.012	0.207	99.738	94.210
56	0.011	0.207	99.758	94.430
57	0.009	0.208	99.834	94.300
58	0.009	0.208	99.852	94.500
59	0.008	0.209	99.844	94.340
60	0.007	0.208	99.874	94.340
