Epoch	Train loss	Test loss	Train Acc	Test Acc
1	1.824	1.558	34.944	43.120
2	1.371	1.245	50.120	54.160
3	1.090	1.168	60.940	63.610
4	0.916	0.931	67.536	67.560
5	0.807	0.960	71.306	67.850
6	0.694	0.880	75.550	69.940
7	0.607	0.659	78.906	77.300
8	0.542	0.780	81.368	73.770
9	0.504	0.615	82.618	78.980
10	0.471	0.487	83.728	83.180
11	0.447	0.608	84.818	79.960
12	0.430	0.508	85.214	82.950
13	0.412	0.584	85.842	80.580
14	0.401	0.477	86.348	84.060
15	0.397	0.505	86.336	83.180
16	0.386	0.454	86.848	84.160
17	0.382	0.644	86.858	78.450
18	0.380	0.499	86.916	83.130
19	0.368	0.470	87.256	85.030
20	0.365	0.492	87.318	83.610
21	0.358	0.762	87.810	76.240
22	0.354	0.528	87.774	82.830
23	0.349	0.596	87.970	80.770
24	0.346	0.454	88.164	84.580
25	0.341	0.490	88.346	83.710
26	0.333	0.537	88.482	82.170
27	0.341	0.389	88.152	86.940
28	0.331	0.429	88.694	85.980
29	0.334	0.449	88.482	85.050
30	0.326	0.623	88.648	80.110
31	0.326	0.436	88.724	85.380
32	0.177	0.210	94.112	92.530
33	0.129	0.209	95.770	92.840
34	0.107	0.198	96.378	93.450
35	0.094	0.200	96.834	93.470
36	0.084	0.201	97.238	93.650
37	0.076	0.204	97.420	93.620
38	0.066	0.207	97.762	93.460
39	0.059	0.216	98.030	93.190
40	0.054	0.216	98.240	93.380
41	0.051	0.229	98.332	93.360
42	0.048	0.226	98.394	93.310
43	0.047	0.239	98.428	93.220
44	0.043	0.236	98.546	93.260
45	0.042	0.248	98.598	93.040
46	0.045	0.246	98.538	92.880
47	0.040	0.246	98.696	93.010
48	0.040	0.250	98.694	93.140
49	0.039	0.246	98.736	93.360
50	0.042	0.258	98.684	92.910
51	0.039	0.240	98.782	93.030
52	0.022	0.207	99.388	93.970
53	0.015	0.208	99.656	94.210
54	0.013	0.208	99.726	94.240
55	0.011	0.209	99.762	94.070
56	0.011	0.210	99.784	94.310
57	0.010	0.212	99.810	94.230
58	0.009	0.213	99.832	94.380
59	0.009	0.212	99.832	94.340
60	0.008	0.213	99.856	94.330
