Epoch	Train loss	Test loss	Train Acc	Test Acc
1	1.860	1.488	33.906	44.930
2	1.395	1.208	49.090	57.340
3	1.132	1.041	59.266	62.370
4	0.941	0.883	66.684	69.100
5	0.829	0.855	70.542	70.340
6	0.731	0.751	74.224	73.210
7	0.667	0.829	76.490	71.840
8	0.611	0.673	78.642	76.660
9	0.569	0.697	80.062	75.220
10	0.536	0.576	81.458	79.830
11	0.504	0.593	82.644	80.080
12	0.479	0.629	83.342	79.450
13	0.464	0.521	83.992	81.860
14	0.438	0.556	84.968	80.810
15	0.434	0.531	84.956	82.190
16	0.422	0.668	85.512	77.740
17	0.408	0.523	85.756	81.900
18	0.409	0.522	85.842	82.680
19	0.393	0.518	86.374	82.910
20	0.394	0.638	86.350	78.630
21	0.381	0.579	86.816	80.850
22	0.375	0.550	86.936	81.690
23	0.370	0.544	87.358	82.050
24	0.366	0.498	87.516	83.120
25	0.362	0.506	87.598	83.360
26	0.353	0.653	87.806	79.570
27	0.359	0.515	87.694	83.030
28	0.348	0.441	87.922	85.470
29	0.344	0.501	88.058	83.750
30	0.343	0.593	88.148	80.590
31	0.344	0.511	88.052	82.710
32	0.194	0.226	93.468	92.090
33	0.142	0.220	95.296	92.540
34	0.118	0.214	96.014	92.840
35	0.105	0.212	96.524	92.940
36	0.094	0.212	96.866	92.930
37	0.084	0.217	97.174	93.020
38	0.074	0.214	97.608	93.210
39	0.067	0.222	97.864	93.010
40	0.059	0.223	98.074	93.140
41	0.056	0.237	98.064	92.950
42	0.054	0.239	98.270	92.610
43	0.049	0.250	98.330	92.580
44	0.046	0.253	98.494	92.480
45	0.045	0.244	98.570	92.980
46	0.045	0.244	98.464	92.630
47	0.041	0.248	98.698	92.770
48	0.044	0.250	98.504	92.900
49	0.041	0.263	98.664	92.670
50	0.043	0.278	98.572	92.440
51	0.043	0.252	98.614	92.680
52	0.024	0.221	99.328	93.750
53	0.017	0.220	99.590	93.860
54	0.013	0.222	99.700	93.790
55	0.012	0.223	99.762	93.720
56	0.011	0.225	99.802	93.770
57	0.010	0.225	99.810	93.770
58	0.010	0.225	99.832	94.010
59	0.009	0.224	99.822	93.910
60	0.009	0.228	99.830	93.900
