Epoch	Train loss	Test loss	Train Acc	Test Acc
1	3.870	3.471	12.380	17.030
2	3.162	3.198	22.396	23.010
3	2.794	2.708	29.086	30.760
4	2.543	2.572	33.960	33.990
5	2.346	2.399	38.210	37.310
6	2.203	2.325	41.108	39.210
7	2.088	2.175	43.566	43.420
8	1.994	2.305	45.862	41.210
9	1.900	2.125	47.824	44.560
10	1.824	2.135	49.800	43.250
11	1.761	1.935	50.862	48.140
12	1.700	2.247	52.766	44.190
13	1.668	2.055	53.320	46.590
14	1.617	1.974	54.588	47.220
15	1.594	1.912	55.276	48.690
16	1.558	1.868	56.024	50.050
17	1.535	1.946	56.784	48.420
18	1.491	1.999	57.898	48.430
19	1.476	1.722	57.900	53.050
20	1.456	1.887	58.504	49.600
21	1.447	1.905	58.858	50.140
22	1.419	1.783	59.580	53.730
23	1.398	1.682	60.416	54.450
24	1.391	1.845	60.360	50.780
25	1.376	1.852	60.676	52.450
26	1.350	2.002	61.274	49.390
27	1.341	1.652	61.386	53.950
28	1.341	1.707	61.558	53.270
29	1.333	2.137	61.616	48.040
30	1.314	1.645	62.108	54.970
31	1.302	1.997	62.554	49.530
32	0.828	0.988	75.532	71.270
33	0.678	0.965	79.510	72.110
34	0.617	0.949	81.284	72.540
35	0.563	0.956	82.862	72.790
36	0.521	0.970	84.030	72.630
37	0.487	0.975	85.266	72.850
38	0.454	0.994	86.140	73.020
39	0.424	1.000	87.042	72.530
40	0.385	1.016	88.226	72.740
41	0.360	1.063	88.886	72.370
42	0.340	1.072	89.568	72.100
43	0.317	1.090	90.250	72.180
44	0.288	1.105	91.182	72.290
45	0.278	1.118	91.346	72.110
46	0.257	1.137	92.034	71.650
47	0.240	1.149	92.716	71.830
48	0.232	1.147	92.890	72.090
49	0.218	1.190	93.438	71.560
50	0.210	1.190	93.666	71.530
51	0.206	1.253	93.594	71.050
52	0.124	1.060	96.802	74.520
53	0.087	1.062	98.120	74.870
54	0.075	1.070	98.542	74.790
55	0.067	1.081	98.758	75.020
56	0.064	1.075	98.812	74.800
57	0.060	1.088	98.990	75.100
58	0.057	1.094	99.036	74.780
59	0.055	1.095	99.056	74.900
60	0.051	1.100	99.202	74.860
