Epoch	Train loss	Test loss	Train Acc	Test Acc
1	3.765	3.378	12.590	19.390
2	3.160	2.962	22.278	26.370
3	2.813	2.669	28.244	31.400
4	2.558	2.468	33.598	34.850
5	2.368	2.369	37.554	37.400
6	2.239	2.366	40.054	37.850
7	2.160	2.326	41.742	39.320
8	2.106	2.296	43.340	40.390
9	2.055	2.206	44.292	42.340
10	2.018	2.388	44.734	38.570
11	1.981	2.825	45.858	32.600
12	1.945	2.224	46.676	42.070
13	1.923	2.115	47.316	43.140
14	1.882	2.480	48.218	38.190
15	1.853	2.111	48.794	44.260
16	1.821	2.324	49.498	41.180
17	1.809	2.187	50.052	44.080
18	1.787	2.367	50.478	42.530
19	1.768	2.412	50.606	38.290
20	1.747	2.130	51.312	44.400
21	1.723	2.069	52.126	45.260
22	1.711	2.685	52.016	35.630
23	1.699	2.041	52.526	45.460
24	1.691	2.248	52.762	41.590
25	1.674	2.014	53.206	46.640
26	1.650	2.185	53.600	44.310
27	1.634	1.880	54.226	48.570
28	1.632	1.910	54.012	49.320
29	1.617	1.946	54.384	48.280
30	1.604	2.235	54.756	43.980
31	1.603	2.256	54.844	42.260
32	1.152	1.214	66.974	64.990
33	1.021	1.196	70.032	65.450
34	0.966	1.187	71.496	65.640
35	0.930	1.191	72.436	66.120
36	0.896	1.196	73.316	66.140
37	0.872	1.175	73.834	66.890
38	0.844	1.196	74.772	66.640
39	0.817	1.204	75.352	66.360
40	0.804	1.203	75.806	66.610
41	0.784	1.195	76.438	67.300
42	0.773	1.195	76.572	67.050
43	0.752	1.198	77.112	66.880
44	0.738	1.204	77.492	66.750
45	0.726	1.224	77.964	66.500
46	0.717	1.238	77.942	66.570
47	0.600	1.109	81.860	69.350
48	0.556	1.109	83.300	69.610
49	0.539	1.116	83.846	69.760
50	0.528	1.121	84.142	69.600
51	0.520	1.126	84.344	69.970
52	0.513	1.136	84.548	69.360
53	0.507	1.137	84.604	69.420
54	0.502	1.136	84.738	69.400
55	0.496	1.146	85.098	69.120
56	0.486	1.149	85.330	69.260
57	0.483	1.154	85.474	69.370
58	0.479	1.166	85.600	69.050
59	0.473	1.166	85.780	69.020
60	0.466	1.172	86.028	69.190
