Epoch	Train loss	Test loss	Train Acc	Test Acc
1	3.325	2.079	13.466	18.320
2	1.951	1.819	22.076	26.240
3	1.762	1.687	31.374	35.450
4	1.606	1.538	39.418	42.320
5	1.418	1.339	47.996	51.880
6	1.228	1.335	55.624	52.420
7	1.075	1.065	61.214	62.600
8	0.956	0.981	65.652	66.370
9	0.833	1.139	70.826	62.130
10	0.757	1.218	73.578	60.950
11	0.695	0.769	76.032	73.770
12	0.654	0.926	77.366	69.640
13	0.630	0.834	78.342	71.960
14	0.601	0.782	79.340	74.020
15	0.583	0.769	79.934	74.130
16	0.565	0.699	80.448	75.700
17	0.557	0.686	80.780	76.170
18	0.545	0.736	81.288	76.100
19	0.524	0.580	81.944	80.020
20	0.520	0.628	82.068	78.920
21	0.512	0.651	82.440	78.130
22	0.500	0.631	82.798	78.260
23	0.494	0.709	82.956	76.530
24	0.490	0.725	83.092	76.390
25	0.481	0.602	83.186	79.440
26	0.480	0.687	83.500	77.920
27	0.475	1.089	83.646	70.570
28	0.463	0.707	84.174	77.210
29	0.463	0.629	83.988	79.480
30	0.462	0.608	84.126	78.580
31	0.452	0.690	84.526	78.710
32	0.280	0.288	90.496	89.990
33	0.226	0.276	92.210	90.420
34	0.203	0.280	93.096	90.440
35	0.192	0.272	93.446	90.840
36	0.177	0.265	93.904	91.200
37	0.163	0.264	94.414	91.160
38	0.160	0.269	94.456	91.060
39	0.150	0.271	94.800	91.110
40	0.139	0.281	95.246	91.020
41	0.132	0.285	95.364	90.810
42	0.128	0.286	95.534	91.200
43	0.125	0.288	95.672	91.270
44	0.121	0.292	95.776	91.000
45	0.115	0.301	96.040	90.790
46	0.112	0.299	96.146	90.790
47	0.111	0.297	96.088	91.080
48	0.109	0.296	96.190	91.170
49	0.105	0.295	96.322	91.190
50	0.098	0.325	96.590	90.650
51	0.103	0.311	96.374	90.780
52	0.067	0.251	97.904	92.490
53	0.049	0.248	98.594	92.630
54	0.042	0.246	98.798	92.740
55	0.038	0.244	98.962	92.830
56	0.036	0.248	98.992	92.740
57	0.032	0.247	99.156	92.850
58	0.029	0.252	99.280	92.870
59	0.030	0.253	99.198	92.770
60	0.027	0.258	99.286	92.710
