Epoch	Train loss	Test loss	Train Acc	Test Acc
1	3.796	2.211	12.602	17.620
2	2.202	2.257	17.556	13.940
3	2.055	2.055	21.686	22.350
4	1.911	1.934	27.598	28.360
5	1.828	1.784	31.604	33.970
6	1.753	1.753	34.646	35.720
7	1.682	1.648	37.642	38.770
8	1.593	1.694	41.124	38.190
9	1.479	2.174	46.002	34.590
10	1.350	1.533	51.076	46.560
11	1.229	1.313	55.780	54.900
12	1.125	1.265	59.530	55.570
13	1.049	1.414	62.464	52.450
14	0.955	1.053	66.328	63.420
15	0.847	1.060	70.230	66.090
16	0.780	1.020	72.948	65.930
17	0.738	0.939	74.578	67.790
18	0.704	0.995	75.526	68.330
19	0.671	0.845	76.786	72.280
20	0.646	0.778	77.694	73.590
21	0.633	0.945	78.218	70.150
22	0.613	1.176	79.036	61.040
23	0.618	0.696	78.544	76.610
24	0.594	0.679	79.432	77.160
25	0.584	0.836	79.944	72.670
26	0.584	0.832	79.992	73.660
27	0.561	0.803	80.724	74.560
28	0.556	0.722	80.850	75.300
29	0.552	0.688	80.956	76.110
30	0.545	0.693	81.124	76.550
31	0.563	0.670	80.614	77.700
32	0.378	0.371	86.916	87.370
33	0.319	0.359	89.104	87.790
34	0.290	0.354	90.150	88.170
35	0.273	0.334	90.446	88.580
36	0.259	0.337	91.006	88.320
37	0.245	0.325	91.470	88.810
38	0.236	0.335	91.850	88.890
39	0.225	0.358	92.284	87.790
40	0.217	0.359	92.476	88.060
41	0.210	0.347	92.554	88.710
42	0.205	0.348	92.874	88.850
43	0.201	0.337	92.898	88.830
44	0.195	0.330	93.108	89.300
45	0.189	0.337	93.398	89.270
46	0.185	0.345	93.570	89.040
47	0.184	0.348	93.554	89.150
48	0.177	0.429	93.732	87.240
49	0.173	0.361	93.972	88.840
50	0.171	0.393	93.988	88.120
51	0.169	0.372	94.082	88.450
52	0.114	0.294	96.278	90.680
53	0.091	0.293	97.052	90.810
54	0.081	0.293	97.486	90.730
55	0.075	0.297	97.690	90.910
56	0.069	0.304	97.828	90.830
57	0.066	0.306	97.914	90.900
58	0.060	0.303	98.168	90.910
59	0.058	0.311	98.180	90.950
60	0.056	0.313	98.292	90.870
