Epoch	Train loss	Test loss	Train Acc	Test Acc
1	4.098	2.332	10.664	8.930
2	2.188	2.390	17.270	16.520
3	1.979	1.945	22.872	24.860
4	1.870	1.762	27.186	31.720
5	1.733	1.619	34.054	38.150
6	1.626	1.747	39.282	38.500
7	1.528	1.695	43.790	40.590
8	1.426	1.622	47.698	43.040
9	1.309	1.398	52.384	49.850
10	1.179	1.211	57.742	58.060
11	1.064	1.371	62.176	54.910
12	0.967	1.546	66.046	54.710
13	0.879	1.022	69.266	65.750
14	0.819	1.185	71.512	64.090
15	0.772	0.836	73.136	71.920
16	0.729	0.893	74.492	69.390
17	0.701	0.922	75.670	69.240
18	0.663	1.111	77.044	67.180
19	0.644	0.744	77.806	75.060
20	0.625	0.993	78.304	69.750
21	0.605	0.728	79.194	76.000
22	0.590	0.839	79.672	72.300
23	0.571	0.788	80.240	73.280
24	0.563	0.689	80.546	76.370
25	0.560	1.006	80.688	67.680
26	0.541	0.621	81.532	78.480
27	0.530	0.732	81.814	76.150
28	0.524	0.687	82.176	76.970
29	0.513	0.807	82.266	74.100
30	0.510	0.695	82.342	76.610
31	0.506	0.866	82.840	74.230
32	0.331	0.340	88.766	88.190
33	0.268	0.322	90.840	89.100
34	0.245	0.316	91.418	89.170
35	0.228	0.317	92.170	89.590
36	0.213	0.315	92.550	89.620
37	0.203	0.301	92.896	90.240
38	0.195	0.319	93.274	89.740
39	0.183	0.329	93.670	89.640
40	0.172	0.316	93.976	89.990
41	0.167	0.310	94.254	89.760
42	0.163	0.307	94.380	90.680
43	0.154	0.328	94.700	89.780
44	0.151	0.320	94.794	89.860
45	0.145	0.321	94.970	90.280
46	0.141	0.362	95.082	89.420
47	0.141	0.375	95.038	89.110
48	0.134	0.366	95.300	89.440
49	0.133	0.325	95.294	90.260
50	0.126	0.355	95.638	89.550
51	0.129	0.344	95.414	89.400
52	0.085	0.279	97.244	91.890
53	0.064	0.280	98.012	91.730
54	0.057	0.276	98.206	91.970
55	0.052	0.281	98.434	91.760
56	0.049	0.284	98.512	91.820
57	0.044	0.286	98.722	92.080
58	0.042	0.287	98.778	91.950
59	0.041	0.288	98.754	91.980
60	0.039	0.291	98.880	92.060
