Epoch	Train loss	Test loss	Train Acc	Test Acc
1	3.912	3.615	9.332	14.250
2	3.199	3.124	20.574	23.290
3	2.638	2.507	31.164	33.830
4	2.244	2.309	39.270	39.150
5	1.982	2.263	45.342	38.500
6	1.822	2.285	48.926	40.750
7	1.703	2.224	52.036	42.020
8	1.611	1.859	54.408	49.380
9	1.544	2.057	56.434	46.710
10	1.479	1.978	58.020	48.820
11	1.425	2.121	59.458	47.320
12	1.388	1.777	60.010	52.810
13	1.343	1.899	61.400	49.200
14	1.317	1.679	62.202	53.700
15	1.271	1.908	63.366	49.000
16	1.263	1.919	63.336	51.240
17	1.230	1.859	64.418	52.370
18	1.209	1.704	65.028	54.290
19	1.198	1.750	65.448	54.460
20	1.180	1.735	65.566	55.330
21	1.157	1.788	66.538	53.600
22	1.151	1.773	66.642	53.320
23	1.129	1.768	67.110	53.990
24	1.117	1.793	67.556	53.520
25	1.116	1.749	67.622	52.940
26	1.104	1.684	67.634	55.500
27	1.105	1.947	67.912	51.210
28	1.096	1.869	67.892	52.980
29	1.084	1.794	68.228	55.250
30	1.077	1.638	68.570	56.890
31	1.065	1.688	68.894	55.290
32	0.632	0.902	81.264	74.440
33	0.489	0.892	85.176	74.800
34	0.429	0.904	87.046	75.060
35	0.385	0.921	88.210	75.020
36	0.348	0.932	89.474	75.020
37	0.317	0.932	90.396	75.330
38	0.287	0.969	91.352	74.800
39	0.259	0.995	92.214	75.140
40	0.243	0.989	92.500	74.870
41	0.220	1.024	93.376	74.880
42	0.207	1.090	93.748	73.950
43	0.197	1.079	93.964	74.570
44	0.184	1.114	94.494	74.000
45	0.175	1.134	94.790	73.230
46	0.168	1.074	94.968	74.350
47	0.161	1.162	95.236	73.010
48	0.159	1.153	95.228	72.950
49	0.160	1.127	95.230	73.720
50	0.153	1.178	95.562	73.210
51	0.149	1.184	95.592	73.020
52	0.084	1.023	97.934	76.550
53	0.058	1.029	98.804	76.620
54	0.049	1.036	99.090	76.660
55	0.043	1.033	99.230	76.760
56	0.041	1.038	99.248	76.840
57	0.037	1.039	99.398	76.710
58	0.036	1.046	99.396	76.840
59	0.034	1.046	99.460	76.730
60	0.031	1.046	99.528	76.960
