Epoch	Train loss	Test loss	Train Acc	Test Acc
1	3.157	1.531	30.596	43.040
2	1.405	1.444	48.270	48.720
3	1.196	1.229	56.594	56.250
4	1.054	1.276	62.398	55.980
5	0.953	0.979	66.442	65.250
6	0.883	1.176	68.954	61.190
7	0.829	0.996	70.918	67.540
8	0.772	0.982	73.012	66.700
9	0.718	0.781	74.846	73.730
10	0.655	0.841	77.212	72.100
11	0.607	0.818	79.046	72.010
12	0.583	0.793	79.816	73.380
13	0.566	0.623	80.592	78.700
14	0.553	0.663	81.022	77.780
15	0.537	0.678	81.454	77.330
16	0.529	0.780	81.916	74.790
17	0.530	0.669	81.770	77.390
18	0.505	0.737	82.654	75.140
19	0.496	0.943	82.928	71.160
20	0.487	0.744	83.198	75.990
21	0.478	0.586	83.526	80.420
22	0.480	0.584	83.570	80.780
23	0.457	0.550	84.318	81.380
24	0.457	0.572	84.386	80.700
25	0.452	0.557	84.444	81.050
26	0.452	0.563	84.364	81.090
27	0.442	0.807	84.988	74.380
28	0.439	0.584	84.952	80.320
29	0.442	0.786	84.812	74.920
30	0.436	0.752	84.960	75.370
31	0.433	0.601	85.026	80.210
32	0.262	0.266	91.138	90.740
33	0.205	0.251	93.046	91.450
34	0.183	0.245	93.796	91.690
35	0.167	0.244	94.196	91.670
36	0.155	0.245	94.730	91.960
37	0.140	0.243	95.054	91.970
38	0.134	0.254	95.398	91.650
39	0.123	0.266	95.774	91.680
40	0.115	0.255	96.060	92.140
41	0.110	0.251	96.278	92.030
42	0.101	0.288	96.496	91.250
43	0.099	0.266	96.508	91.790
44	0.093	0.270	96.768	92.040
45	0.088	0.264	96.998	92.060
46	0.085	0.258	97.084	92.140
47	0.080	0.272	97.282	91.880
48	0.077	0.276	97.406	92.340
49	0.073	0.293	97.510	91.290
50	0.074	0.290	97.436	91.800
51	0.073	0.283	97.540	91.890
52	0.044	0.243	98.620	92.960
53	0.033	0.243	99.058	93.310
54	0.029	0.246	99.202	93.070
55	0.025	0.251	99.308	93.210
56	0.025	0.251	99.340	93.360
57	0.022	0.251	99.446	93.360
58	0.020	0.255	99.450	93.320
59	0.020	0.257	99.464	93.270
60	0.019	0.264	99.570	93.400
