Epoch	Train loss	Test loss	Train Acc	Test Acc
1	9.007	1.897	19.062	26.510
2	1.881	1.917	28.892	30.050
3	1.656	1.545	37.098	40.690
4	1.494	1.421	44.572	46.690
5	1.359	1.270	49.926	52.680
6	1.240	1.286	54.628	54.130
7	1.102	1.061	60.296	61.530
8	0.984	1.014	64.924	65.320
9	0.897	1.034	68.282	65.480
10	0.831	1.296	70.604	60.310
11	0.776	0.917	72.598	68.010
12	0.749	0.872	73.672	70.380
13	0.709	0.917	74.962	68.840
14	0.683	1.091	76.134	65.410
15	0.662	0.776	76.954	74.050
16	0.637	0.750	77.784	74.160
17	0.615	0.730	78.628	74.820
18	0.609	0.861	78.876	71.690
19	0.597	0.666	79.202	77.440
20	0.581	0.859	80.056	71.060
21	0.570	0.729	80.292	75.530
22	0.563	0.680	80.528	77.380
23	0.550	0.698	80.978	76.350
24	0.539	0.703	81.482	76.390
25	0.531	0.612	81.564	79.160
26	0.516	0.660	82.312	77.620
27	0.511	0.646	82.174	77.970
28	0.495	0.562	82.826	80.780
29	0.488	0.721	83.282	76.850
30	0.484	0.592	83.228	79.930
31	0.469	0.635	83.774	79.550
32	0.283	0.292	90.372	90.060
33	0.228	0.277	92.218	90.510
34	0.203	0.267	93.078	90.840
35	0.187	0.271	93.604	91.220
36	0.177	0.266	93.896	91.290
37	0.163	0.267	94.334	91.400
38	0.149	0.267	94.924	91.200
39	0.139	0.286	95.156	90.690
40	0.131	0.290	95.518	91.170
41	0.127	0.290	95.546	91.220
42	0.119	0.278	95.890	91.560
43	0.113	0.288	96.074	91.360
44	0.107	0.297	96.260	90.940
45	0.103	0.298	96.452	91.000
46	0.100	0.307	96.450	90.900
47	0.093	0.300	96.774	91.140
48	0.087	0.303	97.018	90.960
49	0.091	0.297	96.922	91.390
50	0.090	0.325	96.846	90.580
51	0.083	0.310	97.116	90.980
52	0.051	0.254	98.404	92.660
53	0.036	0.253	99.004	92.670
54	0.032	0.259	99.158	92.860
55	0.028	0.258	99.296	92.880
56	0.027	0.261	99.308	92.860
57	0.025	0.264	99.322	92.880
58	0.023	0.269	99.420	92.750
59	0.022	0.272	99.466	92.810
60	0.020	0.275	99.510	92.880
