Epoch	Train loss	Test loss	Train Acc	Test Acc
1	2.785	1.614	26.002	38.780
2	1.527	1.460	43.376	46.820
3	1.264	1.101	54.086	59.940
4	1.019	1.213	63.624	60.140
5	0.867	0.919	69.280	68.520
6	0.736	0.859	74.228	71.410
7	0.649	0.897	77.428	69.300
8	0.592	0.791	79.550	72.810
9	0.560	0.662	80.616	77.560
10	0.531	0.731	81.628	74.890
11	0.514	0.709	82.196	77.350
12	0.503	0.655	82.658	78.370
13	0.492	0.656	82.950	77.600
14	0.475	0.678	83.592	76.720
15	0.479	0.610	83.544	79.420
16	0.470	0.663	83.948	77.700
17	0.455	0.827	84.330	74.310
18	0.453	0.585	84.362	80.190
19	0.443	0.688	84.754	77.410
20	0.443	0.658	84.602	77.650
21	0.439	0.608	85.016	80.380
22	0.432	0.570	85.118	81.490
23	0.413	0.768	85.804	74.850
24	0.425	0.684	85.378	78.080
25	0.418	0.649	85.662	79.210
26	0.404	0.719	86.104	76.520
27	0.411	0.714	85.890	77.310
28	0.403	0.531	86.298	82.510
29	0.406	0.696	86.036	78.600
30	0.400	0.787	86.210	75.880
31	0.392	0.539	86.538	81.760
32	0.224	0.241	92.492	91.820
33	0.168	0.229	94.316	92.350
34	0.150	0.220	94.858	92.530
35	0.135	0.218	95.464	92.710
36	0.122	0.216	95.896	92.860
37	0.114	0.226	96.050	92.640
38	0.103	0.223	96.438	92.730
39	0.099	0.247	96.674	92.410
40	0.087	0.233	97.072	92.880
41	0.085	0.226	97.162	93.070
42	0.079	0.253	97.410	92.330
43	0.072	0.254	97.550	92.550
44	0.070	0.257	97.670	92.520
45	0.069	0.285	97.654	91.770
46	0.065	0.251	97.788	92.580
47	0.064	0.252	97.860	92.480
48	0.060	0.248	98.036	92.690
49	0.058	0.274	98.070	92.360
50	0.057	0.284	98.100	92.330
51	0.059	0.260	98.016	92.720
52	0.032	0.221	99.080	93.800
53	0.024	0.220	99.412	93.870
54	0.020	0.223	99.508	93.770
55	0.016	0.219	99.644	94.060
56	0.016	0.222	99.578	93.910
57	0.014	0.227	99.682	94.030
58	0.013	0.227	99.678	94.060
59	0.013	0.229	99.706	93.900
60	0.013	0.229	99.720	93.990
