Epoch	Train loss	Test loss	Train Acc	Test Acc
1	2.682	2.042	15.674	24.990
2	1.857	1.660	30.282	38.340
3	1.632	1.523	39.476	44.560
4	1.438	1.438	47.426	48.250
5	1.257	1.204	54.576	57.590
6	1.092	1.007	60.948	64.430
7	0.959	0.948	66.016	66.730
8	0.872	1.100	69.430	62.710
9	0.778	0.763	72.818	73.400
10	0.697	0.940	75.906	69.910
11	0.651	0.678	77.400	76.720
12	0.618	0.848	78.572	72.700
13	0.588	0.922	79.612	70.520
14	0.569	0.719	80.272	76.250
15	0.548	0.614	81.078	78.330
16	0.543	0.678	81.368	77.470
17	0.518	0.793	82.232	75.870
18	0.513	0.599	82.344	80.070
19	0.499	0.587	82.646	80.210
20	0.491	0.629	83.112	78.590
21	0.486	0.535	83.258	81.660
22	0.471	0.818	83.860	74.970
23	0.466	0.612	84.118	79.390
24	0.458	0.567	84.260	80.840
25	0.456	0.689	84.270	76.820
26	0.444	0.579	84.736	80.810
27	0.443	0.852	84.708	72.950
28	0.433	0.715	85.192	76.480
29	0.435	0.697	85.054	78.090
30	0.426	0.710	85.478	77.500
31	0.429	0.538	85.212	82.270
32	0.260	0.259	91.200	91.300
33	0.199	0.240	93.232	91.710
34	0.176	0.235	94.086	92.240
35	0.155	0.243	94.660	92.070
36	0.142	0.238	95.156	92.310
37	0.131	0.235	95.550	92.630
38	0.123	0.238	95.732	92.430
39	0.114	0.235	96.006	92.650
40	0.107	0.255	96.308	92.120
41	0.104	0.248	96.384	91.930
42	0.094	0.250	96.776	92.390
43	0.092	0.252	96.784	92.390
44	0.087	0.245	96.950	92.490
45	0.084	0.250	97.176	92.580
46	0.084	0.267	97.114	92.170
47	0.081	0.278	97.198	91.950
48	0.079	0.262	97.328	92.250
49	0.077	0.267	97.340	92.170
50	0.076	0.303	97.382	91.440
51	0.077	0.308	97.400	91.390
52	0.045	0.229	98.514	93.520
53	0.030	0.226	99.142	93.630
54	0.025	0.229	99.300	93.730
55	0.023	0.228	99.380	93.700
56	0.021	0.231	99.408	93.720
57	0.019	0.231	99.484	93.710
58	0.017	0.234	99.524	93.770
59	0.016	0.234	99.576	93.820
60	0.014	0.234	99.648	93.870
