Epoch	Train loss	Test loss	Train Acc	Test Acc
1	2.726	1.782	22.600	30.660
2	1.653	1.666	37.946	39.480
3	1.412	1.350	47.728	50.960
4	1.181	1.184	57.248	58.370
5	0.983	1.021	65.170	63.810
6	0.815	0.837	71.486	71.730
7	0.708	0.784	75.350	73.320
8	0.638	0.790	78.110	73.120
9	0.604	0.832	79.324	72.300
10	0.566	0.598	80.694	80.090
11	0.550	0.541	81.066	81.230
12	0.534	0.754	81.526	75.440
13	0.511	0.815	82.548	73.650
14	0.513	0.680	82.364	76.610
15	0.495	0.752	83.120	74.880
16	0.489	0.787	83.366	73.870
17	0.466	0.622	83.968	79.380
18	0.470	0.801	84.006	74.600
19	0.455	0.893	84.344	72.290
20	0.452	0.629	84.554	79.200
21	0.443	0.606	84.920	80.500
22	0.439	1.451	84.912	65.090
23	0.431	0.778	85.362	75.340
24	0.424	0.509	85.642	83.010
25	0.418	0.614	85.750	78.940
26	0.412	0.535	85.850	82.000
27	0.409	0.861	86.006	73.170
28	0.404	0.788	86.166	75.920
29	0.403	0.799	86.270	74.280
30	0.395	0.665	86.310	79.620
31	0.394	0.637	86.608	78.810
32	0.221	0.242	92.494	91.800
33	0.169	0.227	94.246	92.170
34	0.147	0.225	94.962	92.410
35	0.133	0.226	95.386	92.500
36	0.121	0.222	95.852	92.750
37	0.113	0.222	96.102	92.850
38	0.104	0.230	96.348	92.510
39	0.096	0.228	96.758	92.780
40	0.089	0.248	96.998	92.390
41	0.084	0.237	97.114	92.700
42	0.075	0.232	97.412	93.050
43	0.073	0.244	97.480	92.550
44	0.068	0.267	97.636	92.150
45	0.068	0.272	97.648	92.090
46	0.065	0.264	97.786	92.690
47	0.060	0.272	97.906	92.560
48	0.060	0.259	97.896	92.600
49	0.061	0.275	97.916	92.320
50	0.057	0.281	98.072	92.090
51	0.054	0.300	98.178	91.910
52	0.035	0.233	98.886	93.620
53	0.023	0.233	99.350	93.730
54	0.020	0.233	99.456	93.690
55	0.017	0.234	99.536	93.920
56	0.016	0.236	99.592	93.880
57	0.015	0.239	99.654	93.940
58	0.015	0.242	99.580	93.840
59	0.014	0.240	99.646	93.920
60	0.013	0.244	99.694	93.860
