Epoch	Train loss	Test loss	Train Acc	Test Acc
1	4.123	3.508	9.852	15.820
2	3.270	2.974	19.690	24.600
3	2.770	2.739	29.000	29.530
4	2.400	2.694	36.110	33.780
5	2.136	2.197	42.172	41.850
6	1.966	2.524	46.112	38.610
7	1.846	2.113	48.944	43.820
8	1.768	2.043	50.694	45.600
9	1.695	2.104	52.402	45.460
10	1.639	2.006	53.914	47.500
11	1.601	1.876	54.706	49.690
12	1.560	2.055	55.896	48.090
13	1.532	2.086	56.886	48.520
14	1.493	1.832	57.436	50.420
15	1.471	1.901	58.258	51.020
16	1.444	2.015	58.868	48.950
17	1.415	1.805	59.254	53.100
18	1.394	2.015	60.134	48.170
19	1.370	1.861	60.552	51.660
20	1.366	1.940	60.802	50.100
21	1.346	1.870	61.340	50.850
22	1.335	1.737	61.604	54.310
23	1.308	2.392	62.468	44.970
24	1.301	1.778	62.308	53.350
25	1.293	1.768	62.626	53.460
26	1.273	1.555	63.088	57.470
27	1.263	1.874	63.768	51.760
28	1.259	1.722	63.578	54.500
29	1.258	1.552	63.810	57.900
30	1.242	1.830	64.000	53.260
31	1.226	2.212	64.654	44.730
32	0.757	0.938	77.512	72.650
33	0.612	0.905	81.604	74.000
34	0.547	0.897	83.378	74.500
35	0.499	0.886	84.638	75.170
36	0.457	0.904	85.792	74.670
37	0.423	0.936	86.930	74.830
38	0.391	0.941	88.026	74.750
39	0.360	0.959	88.658	74.510
40	0.330	0.978	89.734	74.360
41	0.311	1.033	90.314	73.980
42	0.294	1.056	90.680	73.660
43	0.275	1.049	91.326	73.620
44	0.256	1.096	91.954	73.880
45	0.248	1.123	92.260	73.150
46	0.231	1.111	92.750	73.000
47	0.224	1.166	93.064	72.950
48	0.226	1.117	92.860	73.210
49	0.207	1.197	93.526	72.060
50	0.207	1.217	93.494	72.000
51	0.205	1.209	93.590	72.360
52	0.113	1.035	96.900	75.740
53	0.079	1.032	98.170	75.930
54	0.067	1.036	98.596	76.090
55	0.058	1.042	98.934	76.310
56	0.055	1.050	98.934	76.310
57	0.050	1.047	99.116	76.270
58	0.047	1.052	99.186	76.450
59	0.045	1.063	99.196	76.440
60	0.040	1.061	99.348	76.510
