Epoch	Train loss	Test loss	Train Acc	Test Acc
1	8.073	6.222	1.138	1.000
2	4.528	4.454	2.352	2.700
3	4.397	4.351	2.916	2.920
4	4.292	4.196	3.704	4.520
5	4.118	3.986	5.756	7.580
6	3.949	3.841	7.922	9.500
7	3.796	3.778	10.370	11.110
8	3.675	3.633	12.448	13.190
9	3.542	3.530	14.860	14.970
10	3.400	3.305	17.308	19.030
11	3.254	3.404	20.096	18.250
12	3.131	3.388	22.454	20.190
13	2.982	3.276	25.022	22.960
14	2.860	3.210	27.340	22.350
15	2.727	2.934	30.184	27.630
16	2.619	2.713	32.126	31.140
17	2.517	2.727	34.468	32.300
18	2.432	2.461	35.856	36.010
19	2.363	2.546	37.566	34.720
20	2.305	2.454	38.506	36.720
21	2.242	2.410	40.028	37.500
22	2.187	2.388	41.266	38.640
23	2.120	2.273	42.906	40.630
24	2.072	2.183	43.872	42.420
25	2.029	2.193	44.770	41.730
26	1.967	2.353	46.200	41.010
27	1.937	2.251	47.166	41.760
28	1.898	2.189	47.816	42.890
29	1.867	2.260	48.548	41.870
30	1.845	2.286	49.174	41.140
31	1.810	2.112	50.060	44.210
32	1.352	1.401	61.448	60.330
33	1.204	1.363	64.994	61.200
34	1.138	1.340	66.556	61.930
35	1.082	1.339	68.222	62.510
36	1.048	1.317	69.052	63.170
37	1.009	1.334	70.060	63.010
38	0.974	1.308	71.298	63.910
39	0.944	1.334	71.714	63.200
40	0.913	1.315	72.538	63.700
41	0.881	1.348	73.468	63.530
42	0.860	1.345	74.034	63.690
43	0.839	1.329	74.558	63.880
44	0.812	1.372	75.204	63.540
45	0.786	1.409	76.192	63.220
46	0.772	1.365	76.422	63.910
47	0.749	1.404	77.198	63.260
48	0.730	1.395	77.530	63.630
49	0.705	1.444	78.258	63.020
50	0.684	1.472	78.836	62.860
51	0.666	1.492	79.040	62.510
52	0.485	1.246	85.514	67.660
53	0.410	1.242	88.010	67.870
54	0.378	1.254	89.300	67.720
55	0.354	1.261	89.804	68.040
56	0.340	1.273	90.198	67.990
57	0.321	1.287	90.838	67.720
58	0.306	1.289	91.378	67.690
59	0.293	1.306	91.752	67.990
60	0.281	1.316	92.178	67.980
