Epoch	Train loss	Test loss	Train Acc	Test Acc
1	2.909	2.015	13.794	20.970
2	1.943	1.791	23.420	28.960
3	1.715	1.754	34.224	32.840
4	1.506	1.580	43.912	44.380
5	1.304	1.308	52.248	52.690
6	1.121	1.118	59.602	59.990
7	1.010	1.288	63.748	56.410
8	0.935	1.029	66.778	64.870
9	0.847	0.971	70.250	65.730
10	0.787	1.287	72.454	59.970
11	0.725	0.852	74.692	70.760
12	0.693	0.948	75.954	67.660
13	0.658	0.855	77.000	70.140
14	0.627	0.887	78.342	70.850
15	0.612	0.976	78.730	68.830
16	0.589	0.973	79.648	69.350
17	0.580	0.734	80.040	75.260
18	0.559	0.740	80.852	74.450
19	0.549	0.584	81.052	79.860
20	0.539	0.647	81.476	78.150
21	0.529	0.599	81.842	79.560
22	0.519	0.820	82.156	73.580
23	0.513	0.657	82.270	78.400
24	0.499	0.601	82.778	80.320
25	0.493	0.844	82.920	73.380
26	0.488	0.765	83.162	76.980
27	0.478	0.700	83.538	77.310
28	0.476	0.661	83.526	77.940
29	0.466	0.573	84.020	81.900
30	0.472	0.686	83.716	77.370
31	0.458	0.588	84.326	80.480
32	0.289	0.288	90.192	90.390
33	0.232	0.274	91.970	90.640
34	0.211	0.284	92.856	90.560
35	0.196	0.263	93.276	91.090
36	0.181	0.267	93.824	91.090
37	0.169	0.249	94.178	91.660
38	0.161	0.271	94.444	91.140
39	0.156	0.259	94.610	91.540
40	0.145	0.268	94.934	91.270
41	0.135	0.293	95.372	90.760
42	0.134	0.272	95.402	91.340
43	0.129	0.260	95.596	91.570
44	0.125	0.270	95.622	91.500
45	0.122	0.292	95.794	91.030
46	0.118	0.273	95.832	91.160
47	0.115	0.294	95.950	90.740
48	0.112	0.301	96.122	90.850
49	0.110	0.281	96.196	91.110
50	0.107	0.282	96.282	91.280
51	0.106	0.282	96.232	91.180
52	0.065	0.230	97.884	92.870
53	0.052	0.230	98.372	92.920
54	0.046	0.226	98.610	93.040
55	0.042	0.224	98.728	93.060
56	0.039	0.232	98.860	93.060
57	0.037	0.231	98.920	93.130
58	0.034	0.233	99.000	93.150
59	0.032	0.235	99.062	93.290
60	0.031	0.237	99.132	93.160
