Epoch	Train loss	Test loss	Train Acc	Test Acc
1	5.150	1.725	23.280	33.040
2	1.579	1.579	41.322	41.730
3	1.315	1.249	51.660	53.840
4	1.135	1.142	59.008	59.270
5	1.012	1.066	63.878	62.170
6	0.916	0.999	67.446	64.390
7	0.850	1.103	69.966	62.940
8	0.786	0.784	72.436	72.460
9	0.731	1.057	74.320	65.390
10	0.677	0.923	76.432	68.690
11	0.633	0.688	77.952	75.990
12	0.595	0.835	79.416	72.180
13	0.582	0.659	79.710	76.980
14	0.554	0.759	80.940	74.760
15	0.543	0.720	81.074	75.950
16	0.531	0.687	81.694	76.510
17	0.511	0.634	82.352	78.360
18	0.509	0.654	82.240	78.230
19	0.485	0.646	83.354	77.930
20	0.490	0.539	83.216	81.580
21	0.476	0.655	83.546	78.570
22	0.469	0.752	83.846	75.630
23	0.467	0.554	83.926	81.640
24	0.460	0.613	84.130	79.120
25	0.449	0.560	84.726	81.430
26	0.449	0.606	84.738	80.280
27	0.440	0.948	84.850	70.640
28	0.436	0.893	85.084	71.100
29	0.433	0.804	85.216	76.130
30	0.422	0.537	85.532	81.960
31	0.422	0.637	85.384	79.170
32	0.243	0.270	91.814	90.720
33	0.194	0.258	93.454	91.440
34	0.169	0.244	94.320	91.480
35	0.155	0.248	94.732	91.740
36	0.145	0.239	95.110	92.050
37	0.136	0.244	95.330	92.000
38	0.123	0.242	95.848	92.200
39	0.117	0.247	95.988	92.020
40	0.108	0.253	96.282	91.990
41	0.103	0.248	96.388	91.990
42	0.099	0.252	96.602	92.070
43	0.095	0.267	96.772	91.610
44	0.085	0.266	97.084	92.050
45	0.082	0.275	97.216	91.730
46	0.080	0.300	97.248	91.290
47	0.081	0.277	97.274	91.490
48	0.073	0.278	97.484	91.800
49	0.072	0.268	97.642	92.380
50	0.074	0.263	97.472	91.990
51	0.068	0.287	97.686	91.630
52	0.043	0.232	98.664	92.950
53	0.031	0.231	99.102	93.180
54	0.026	0.232	99.286	93.140
55	0.025	0.233	99.334	93.320
56	0.023	0.235	99.422	93.070
57	0.021	0.239	99.516	93.330
58	0.019	0.240	99.522	93.110
59	0.019	0.241	99.538	93.320
60	0.018	0.240	99.548	93.300
