Epoch	Train loss	Test loss	Train Acc	Test Acc
1	3.136	1.750	22.880	33.540
2	1.695	1.536	36.562	43.170
3	1.459	1.403	46.156	48.410
4	1.205	1.061	56.178	61.410
5	1.030	1.174	62.896	59.610
6	0.927	0.897	66.908	67.810
7	0.834	1.077	70.480	63.450
8	0.769	1.163	72.946	61.650
9	0.689	0.973	76.018	68.360
10	0.631	0.646	78.174	77.930
11	0.597	0.770	79.366	74.390
12	0.566	0.764	80.552	74.180
13	0.541	0.726	81.356	76.490
14	0.527	0.804	81.920	73.050
15	0.518	0.954	82.176	71.760
16	0.507	0.832	82.682	73.570
17	0.495	0.787	82.926	72.560
18	0.478	0.705	83.484	76.570
19	0.481	0.659	83.396	78.110
20	0.464	0.729	84.100	76.880
21	0.457	0.635	84.132	79.370
22	0.450	0.587	84.450	79.680
23	0.449	0.783	84.492	75.180
24	0.456	0.582	84.430	80.480
25	0.435	0.585	85.260	80.130
26	0.432	0.635	85.096	78.730
27	0.428	0.671	85.240	78.710
28	0.420	0.565	85.568	80.980
29	0.418	0.552	85.434	82.170
30	0.410	0.630	85.862	79.970
31	0.409	0.622	85.922	79.070
32	0.243	0.254	91.742	91.070
33	0.184	0.247	93.698	91.410
34	0.165	0.241	94.370	91.640
35	0.148	0.243	94.936	91.800
36	0.136	0.242	95.204	92.020
37	0.125	0.237	95.714	92.220
38	0.113	0.251	96.176	91.860
39	0.105	0.257	96.500	91.850
40	0.101	0.254	96.504	92.030
41	0.093	0.258	96.840	92.360
42	0.091	0.260	96.864	92.390
43	0.083	0.282	97.174	91.730
44	0.078	0.273	97.372	91.840
45	0.080	0.265	97.296	91.960
46	0.073	0.253	97.506	92.410
47	0.074	0.281	97.536	91.790
48	0.071	0.262	97.570	92.210
49	0.070	0.324	97.618	90.690
50	0.066	0.277	97.742	91.590
51	0.068	0.284	97.704	92.050
52	0.037	0.233	98.972	93.230
53	0.026	0.237	99.364	93.310
54	0.023	0.240	99.412	93.440
55	0.020	0.243	99.512	93.380
56	0.018	0.245	99.576	93.400
57	0.017	0.245	99.610	93.540
58	0.016	0.247	99.592	93.370
59	0.014	0.251	99.694	93.320
60	0.014	0.249	99.698	93.480
