Epoch	Train loss	Test loss	Train Acc	Test Acc
1	5.184	2.132	15.440	19.020
2	2.030	1.859	25.202	30.000
3	1.843	1.833	31.656	32.630
4	1.716	1.642	36.348	39.360
5	1.596	1.491	40.806	43.840
6	1.443	1.633	47.232	46.340
7	1.257	1.177	54.504	56.990
8	1.104	1.102	60.058	60.940
9	0.985	1.173	64.660	59.490
10	0.904	0.999	67.692	65.160
11	0.823	0.992	71.062	65.510
12	0.743	0.833	74.170	71.910
13	0.672	0.867	76.630	69.670
14	0.630	0.823	78.148	72.390
15	0.601	0.684	79.364	76.110
16	0.572	0.804	80.250	72.510
17	0.555	0.711	80.910	75.350
18	0.542	0.649	81.236	78.020
19	0.521	0.797	81.900	74.850
20	0.509	0.677	82.374	77.430
21	0.507	0.773	82.600	76.340
22	0.487	0.598	83.138	80.180
23	0.482	0.744	83.362	75.280
24	0.471	0.708	83.904	77.070
25	0.472	0.633	83.710	80.200
26	0.461	0.604	84.090	79.460
27	0.456	0.704	84.316	76.690
28	0.448	0.630	84.670	79.570
29	0.445	1.021	84.582	68.480
30	0.438	0.623	84.890	79.120
31	0.435	0.549	84.954	81.230
32	0.263	0.270	91.196	90.600
33	0.206	0.264	93.048	90.960
34	0.184	0.249	93.720	91.810
35	0.170	0.261	94.094	90.970
36	0.155	0.257	94.680	91.630
37	0.141	0.252	95.162	91.800
38	0.133	0.261	95.506	91.450
39	0.123	0.272	95.836	91.450
40	0.115	0.265	95.958	91.760
41	0.110	0.262	96.102	91.690
42	0.102	0.296	96.494	91.160
43	0.099	0.263	96.548	92.020
44	0.092	0.288	96.816	91.440
45	0.088	0.290	97.044	91.480
46	0.088	0.301	97.006	91.070
47	0.085	0.307	97.096	91.000
48	0.087	0.292	97.056	91.120
49	0.080	0.286	97.290	91.770
50	0.076	0.314	97.394	91.260
51	0.079	0.304	97.396	91.410
52	0.046	0.246	98.552	92.730
53	0.031	0.245	99.164	92.840
54	0.026	0.243	99.340	93.000
55	0.024	0.248	99.368	93.010
56	0.021	0.253	99.462	92.890
57	0.020	0.251	99.520	92.980
58	0.019	0.257	99.532	93.010
59	0.017	0.256	99.628	93.040
60	0.016	0.258	99.632	93.200
