0	2.859	18.398
1	1.854	29.822
2	1.678	37.362
3	1.497	44.600
4	1.294	52.984
5	1.082	61.016
6	0.933	66.802
7	0.831	70.648
8	0.755	73.598
9	0.693	75.852
10	0.648	77.432
11	0.605	79.032
12	0.567	80.424
13	0.539	81.422
14	0.523	81.828
15	0.515	82.352
16	0.497	82.830
17	0.491	83.170
18	0.478	83.564
19	0.464	83.966
20	0.462	84.064
21	0.450	84.376
22	0.442	84.828
23	0.446	84.754
24	0.432	85.152
25	0.430	85.136
26	0.422	85.414
27	0.422	85.498
28	0.416	85.480
29	0.412	85.892
30	0.410	85.990
31	0.243	91.810
32	0.182	93.790
33	0.158	94.550
34	0.142	95.176
35	0.130	95.524
36	0.116	96.006
37	0.109	96.226
38	0.101	96.574
39	0.093	96.974
40	0.090	96.872
41	0.080	97.284
42	0.080	97.264
43	0.070	97.718
44	0.072	97.536
45	0.069	97.690
46	0.063	97.916
47	0.069	97.612
48	0.064	97.908
49	0.061	97.868
50	0.064	97.822
51	0.036	98.920
52	0.024	99.378
53	0.019	99.536
54	0.018	99.600
55	0.017	99.588
56	0.015	99.694
57	0.014	99.704
58	0.013	99.702
59	0.011	99.762
