0	4.855	4.092
1	3.863	9.756
2	3.544	14.844
3	3.210	20.678
4	2.912	26.206
5	2.640	31.486
6	2.437	35.754
7	2.268	39.428
8	2.129	42.172
9	2.009	45.034
10	1.909	47.136
11	1.827	49.262
12	1.775	50.510
13	1.713	52.316
14	1.681	52.808
15	1.633	54.158
16	1.604	54.826
17	1.573	55.832
18	1.533	56.734
19	1.518	57.014
20	1.495	57.568
21	1.481	58.108
22	1.444	59.112
23	1.438	58.982
24	1.417	59.880
25	1.400	60.172
26	1.382	60.708
27	1.375	60.888
28	1.376	60.634
29	1.352	61.330
30	1.339	61.614
31	0.868	74.514
32	0.709	78.708
33	0.640	80.806
34	0.589	82.082
35	0.548	83.232
36	0.506	84.518
37	0.473	85.276
38	0.442	86.148
39	0.410	87.228
40	0.385	87.972
41	0.361	88.736
42	0.346	89.120
43	0.319	90.070
44	0.314	90.022
45	0.290	90.938
46	0.278	91.186
47	0.265	91.670
48	0.263	91.738
49	0.253	92.052
50	0.247	92.116
51	0.140	96.242
52	0.097	97.800
53	0.086	98.132
54	0.074	98.476
55	0.071	98.570
56	0.065	98.760
57	0.060	98.870
58	0.057	98.996
59	0.054	99.026
