0	3.919	11.828
1	3.136	22.730
2	2.692	30.922
3	2.380	36.996
4	2.151	42.358
5	1.993	45.524
6	1.863	48.612
7	1.772	50.774
8	1.697	52.420
9	1.630	54.236
10	1.591	55.228
11	1.539	56.490
12	1.512	57.034
13	1.481	57.808
14	1.466	58.200
15	1.427	59.332
16	1.403	59.948
17	1.386	60.148
18	1.359	60.840
19	1.352	61.080
20	1.338	61.578
21	1.319	62.204
22	1.303	62.622
23	1.296	62.482
24	1.275	63.308
25	1.260	63.816
26	1.262	63.672
27	1.252	63.938
28	1.246	63.976
29	1.228	64.344
30	1.222	64.430
31	0.751	77.820
32	0.602	81.810
33	0.540	83.562
34	0.488	85.192
35	0.448	86.346
36	0.412	87.294
37	0.380	88.156
38	0.344	89.530
39	0.321	90.150
40	0.292	90.882
41	0.276	91.412
42	0.261	91.892
43	0.239	92.636
44	0.222	93.186
45	0.207	93.662
46	0.201	93.758
47	0.188	94.302
48	0.185	94.262
49	0.181	94.528
50	0.181	94.516
51	0.103	97.346
52	0.071	98.468
53	0.061	98.810
54	0.054	98.980
55	0.050	99.116
56	0.047	99.164
57	0.045	99.288
58	0.041	99.336
59	0.039	99.420
