0	3.035	21.536
1	1.689	36.634
2	1.448	47.010
3	1.258	54.618
4	1.085	61.418
5	0.968	65.736
6	0.867	69.598
7	0.762	73.482
8	0.681	76.190
9	0.611	79.162
10	0.568	80.282
11	0.551	80.964
12	0.521	82.044
13	0.509	82.412
14	0.497	82.820
15	0.486	83.108
16	0.473	83.768
17	0.468	83.884
18	0.457	84.140
19	0.442	84.698
20	0.442	84.734
21	0.430	85.244
22	0.426	85.448
23	0.426	85.568
24	0.419	85.590
25	0.412	85.818
26	0.409	85.828
27	0.404	86.174
28	0.400	86.244
29	0.400	86.122
30	0.399	86.138
31	0.232	92.294
32	0.172	94.138
33	0.151	94.776
34	0.134	95.502
35	0.124	95.784
36	0.110	96.308
37	0.104	96.470
38	0.095	96.806
39	0.089	96.914
40	0.083	97.220
41	0.076	97.466
42	0.073	97.476
43	0.067	97.734
44	0.066	97.754
45	0.062	98.004
46	0.064	97.886
47	0.060	97.984
48	0.057	98.104
49	0.059	97.970
50	0.058	98.082
51	0.034	98.982
52	0.023	99.386
53	0.020	99.506
54	0.018	99.582
55	0.017	99.566
56	0.015	99.658
57	0.014	99.662
58	0.013	99.694
59	0.011	99.788
