0	5.619	2.190
1	4.238	4.574
2	3.997	7.262
3	3.799	10.148
4	3.616	13.150
5	3.419	16.860
6	3.165	21.638
7	2.911	26.648
8	2.652	31.230
9	2.444	35.644
10	2.261	39.388
11	2.127	42.614
12	2.003	45.382
13	1.917	47.300
14	1.840	49.050
15	1.768	50.774
16	1.711	52.022
17	1.662	53.278
18	1.610	54.542
19	1.583	55.506
20	1.543	56.302
21	1.507	57.194
22	1.478	57.930
23	1.459	58.602
24	1.430	59.226
25	1.409	59.658
26	1.397	60.050
27	1.375	60.614
28	1.346	61.302
29	1.338	61.544
30	1.329	61.782
31	0.852	74.932
32	0.687	79.196
33	0.616	81.280
34	0.557	82.772
35	0.510	84.348
36	0.466	85.690
37	0.426	86.766
38	0.392	87.716
39	0.355	88.910
40	0.338	89.336
41	0.302	90.586
42	0.291	90.964
43	0.271	91.458
44	0.252	92.186
45	0.249	92.128
46	0.233	92.656
47	0.220	93.140
48	0.203	93.704
49	0.199	93.810
50	0.196	94.010
51	0.102	97.380
52	0.066	98.638
53	0.056	98.912
54	0.047	99.156
55	0.042	99.318
56	0.038	99.420
57	0.036	99.412
58	0.033	99.514
59	0.032	99.528
