0	3.739	12.764
1	2.031	21.784
2	1.863	26.454
3	1.751	31.692
4	1.646	37.612
5	1.522	43.200
6	1.397	48.344
7	1.235	54.748
8	1.085	60.822
9	0.990	64.738
10	0.909	67.510
11	0.858	69.440
12	0.812	71.218
13	0.761	73.274
14	0.727	74.486
15	0.701	75.540
16	0.657	77.106
17	0.631	78.138
18	0.601	79.236
19	0.576	80.180
20	0.555	80.952
21	0.534	81.634
22	0.524	81.860
23	0.507	82.530
24	0.496	82.714
25	0.484	83.476
26	0.479	83.514
27	0.470	83.998
28	0.465	83.994
29	0.459	84.134
30	0.462	84.184
31	0.279	90.448
32	0.222	92.422
33	0.197	93.326
34	0.181	93.814
35	0.169	94.150
36	0.156	94.620
37	0.146	94.914
38	0.136	95.402
39	0.128	95.560
40	0.125	95.688
41	0.116	95.834
42	0.112	96.166
43	0.107	96.230
44	0.103	96.474
45	0.100	96.578
46	0.098	96.534
47	0.095	96.712
48	0.091	96.890
49	0.090	96.844
50	0.090	96.904
51	0.053	98.340
52	0.034	99.060
53	0.030	99.202
54	0.027	99.302
55	0.025	99.304
56	0.022	99.426
57	0.021	99.458
58	0.019	99.532
59	0.017	99.606
