0	3.385	19.710
1	1.750	33.444
2	1.486	45.000
3	1.302	52.326
4	1.096	60.320
5	0.977	64.950
6	0.893	68.414
7	0.831	70.756
8	0.776	72.792
9	0.731	74.354
10	0.693	75.692
11	0.671	76.586
12	0.651	77.346
13	0.620	78.564
14	0.603	79.226
15	0.572	80.312
16	0.553	81.166
17	0.538	81.568
18	0.525	81.708
19	0.510	82.490
20	0.503	82.738
21	0.489	83.072
22	0.488	83.324
23	0.475	83.668
24	0.471	83.738
25	0.464	84.112
26	0.456	84.550
27	0.460	84.024
28	0.450	84.554
29	0.452	84.464
30	0.441	84.692
31	0.267	90.986
32	0.211	92.864
33	0.190	93.562
34	0.173	94.056
35	0.159	94.552
36	0.147	94.968
37	0.140	95.218
38	0.133	95.392
39	0.124	95.650
40	0.118	95.942
41	0.112	96.064
42	0.107	96.390
43	0.103	96.444
44	0.097	96.624
45	0.091	96.856
46	0.093	96.828
47	0.091	96.824
48	0.088	97.040
49	0.086	97.044
50	0.084	97.112
51	0.050	98.442
52	0.038	98.956
53	0.033	99.090
54	0.030	99.226
55	0.029	99.226
56	0.026	99.346
57	0.024	99.402
58	0.023	99.422
59	0.022	99.476
