0	34.592	1.082
1	5.598	1.888
2	4.387	3.398
3	4.119	5.536
4	3.932	8.050
5	3.758	10.800
6	3.558	14.294
7	3.304	18.726
8	2.997	24.060
9	2.752	29.128
10	2.553	33.194
11	2.402	36.288
12	2.256	39.370
13	2.137	42.270
14	2.024	44.690
15	1.926	46.544
16	1.839	48.922
17	1.763	50.962
18	1.696	52.510
19	1.669	52.840
20	1.608	54.586
21	1.577	55.274
22	1.549	56.238
23	1.525	56.506
24	1.488	57.548
25	1.470	58.110
26	1.439	58.794
27	1.429	59.064
28	1.403	60.008
29	1.389	60.454
30	1.379	60.598
31	0.901	73.534
32	0.736	78.052
33	0.667	80.012
34	0.606	81.598
35	0.555	83.078
36	0.509	84.290
37	0.472	85.462
38	0.434	86.678
39	0.401	87.604
40	0.381	87.950
41	0.350	89.122
42	0.329	89.618
43	0.313	90.246
44	0.287	91.152
45	0.279	91.330
46	0.265	91.834
47	0.250	92.188
48	0.238	92.594
49	0.233	92.824
50	0.217	93.488
51	0.111	97.190
52	0.072	98.454
53	0.061	98.862
54	0.052	99.074
55	0.046	99.292
56	0.043	99.256
57	0.041	99.326
58	0.036	99.486
59	0.035	99.454
