Epoch	Train loss	Test loss	Train Acc	Test Acc
1	2.842	2.053	15.582	18.930
2	1.960	2.120	20.596	18.380
3	1.860	1.830	25.518	28.150
4	1.697	1.655	34.772	38.470
5	1.531	1.485	43.198	44.660
6	1.379	1.299	49.460	53.300
7	1.236	1.260	55.206	53.850
8	1.125	1.075	59.462	61.810
9	1.003	1.038	64.238	64.040
10	0.886	0.990	68.760	66.390
11	0.798	0.819	72.198	71.340
12	0.753	0.905	73.894	68.850
13	0.704	0.739	75.482	74.180
14	0.670	0.827	76.734	72.550
15	0.641	0.665	77.770	77.080
16	0.617	0.886	78.764	70.640
17	0.606	0.727	79.098	74.740
18	0.588	0.789	79.526	74.460
19	0.573	0.668	80.116	77.160
20	0.555	0.882	80.884	71.820
21	0.552	0.773	80.976	74.930
22	0.535	1.070	81.688	68.770
23	0.526	0.567	81.938	80.360
24	0.509	0.736	82.426	75.840
25	0.508	0.682	82.568	78.040
26	0.501	0.652	82.744	78.560
27	0.491	1.059	83.068	68.950
28	0.482	0.724	83.574	76.350
29	0.477	0.619	83.574	79.380
30	0.476	0.545	83.532	81.530
31	0.468	0.592	83.948	80.050
32	0.295	0.294	89.908	89.740
33	0.236	0.278	91.924	90.390
34	0.215	0.283	92.578	90.800
35	0.201	0.272	93.110	90.800
36	0.184	0.265	93.630	91.100
37	0.174	0.257	93.876	91.430
38	0.170	0.275	93.984	91.020
39	0.158	0.278	94.660	91.000
40	0.149	0.282	94.880	90.870
41	0.145	0.281	94.902	91.120
42	0.139	0.275	95.124	91.320
43	0.133	0.258	95.422	91.590
44	0.130	0.269	95.416	91.450
45	0.127	0.270	95.600	91.710
46	0.122	0.289	95.796	91.070
47	0.125	0.281	95.608	91.230
48	0.116	0.305	96.016	90.840
49	0.116	0.284	95.958	91.400
50	0.113	0.295	96.032	91.050
51	0.110	0.289	96.192	91.170
52	0.070	0.246	97.674	92.950
53	0.056	0.244	98.226	93.000
54	0.048	0.243	98.550	92.980
55	0.044	0.244	98.626	92.890
56	0.043	0.248	98.716	92.880
57	0.038	0.245	98.850	93.060
58	0.035	0.247	98.972	93.020
59	0.035	0.249	98.962	93.080
60	0.033	0.252	99.040	93.050
