Epoch	Train loss	Test loss	Train Acc	Test Acc
1	3.645	2.287	11.244	15.030
2	2.092	1.927	18.688	22.680
3	1.896	1.872	24.342	25.200
4	1.696	1.626	33.422	36.280
5	1.509	1.518	42.852	43.660
6	1.310	1.492	51.628	46.960
7	1.155	1.262	57.918	55.150
8	1.056	1.165	62.128	58.980
9	0.975	1.089	65.196	60.910
10	0.914	1.001	67.536	65.700
11	0.850	1.230	69.802	61.620
12	0.802	1.062	71.644	63.100
13	0.761	0.905	73.284	69.810
14	0.714	0.970	75.176	68.660
15	0.686	0.983	75.964	68.200
16	0.649	0.941	77.526	68.900
17	0.627	0.824	78.338	71.230
18	0.607	0.915	79.076	71.410
19	0.583	0.645	79.948	77.660
20	0.565	0.748	80.380	75.940
21	0.561	0.865	80.690	71.590
22	0.544	0.753	81.328	75.090
23	0.529	0.663	81.884	78.590
24	0.518	0.632	81.970	78.690
25	0.507	0.865	82.562	73.720
26	0.500	0.657	82.864	78.010
27	0.494	0.922	83.062	73.170
28	0.483	0.745	83.394	75.660
29	0.478	0.590	83.534	79.770
30	0.475	0.637	83.622	79.340
31	0.461	0.777	84.342	75.560
32	0.284	0.287	90.372	90.320
33	0.231	0.276	92.022	90.540
34	0.209	0.286	92.890	90.330
35	0.193	0.265	93.372	91.260
36	0.181	0.265	93.832	90.980
37	0.167	0.257	94.298	91.490
38	0.162	0.261	94.492	91.420
39	0.152	0.260	94.746	91.330
40	0.143	0.280	95.064	91.120
41	0.134	0.280	95.266	91.020
42	0.134	0.267	95.292	91.410
43	0.123	0.269	95.778	91.370
44	0.120	0.271	95.770	91.270
45	0.116	0.282	96.020	91.150
46	0.112	0.285	96.212	90.990
47	0.112	0.279	96.022	91.270
48	0.106	0.338	96.350	90.060
49	0.104	0.300	96.352	91.030
50	0.101	0.302	96.424	91.020
51	0.102	0.314	96.516	90.660
52	0.061	0.246	97.998	92.470
53	0.046	0.243	98.620	92.630
54	0.042	0.245	98.746	92.890
55	0.038	0.244	98.952	92.920
56	0.034	0.249	99.034	92.950
57	0.032	0.252	99.076	93.020
58	0.029	0.252	99.174	93.210
59	0.028	0.253	99.222	93.010
60	0.026	0.256	99.260	93.060
