Epoch	Train loss	Test loss	Train Acc	Test Acc
1	3.849	3.337	12.236	19.060
2	3.008	2.924	24.776	28.650
3	2.543	2.561	33.284	34.260
4	2.267	2.190	39.270	41.670
5	2.081	2.198	43.756	41.480
6	1.947	2.175	46.710	43.060
7	1.857	2.028	48.798	45.450
8	1.774	2.043	50.484	45.450
9	1.719	1.968	52.058	47.870
10	1.675	2.085	53.042	46.610
11	1.629	1.830	54.194	51.000
12	1.603	1.928	54.852	49.530
13	1.566	2.360	55.816	43.060
14	1.542	2.075	56.372	47.160
15	1.516	1.745	56.976	52.400
16	1.489	1.853	57.718	50.730
17	1.476	1.811	58.148	51.380
18	1.455	1.808	58.634	51.910
19	1.444	2.006	58.802	46.710
20	1.422	1.756	59.322	52.720
21	1.406	1.716	59.958	53.980
22	1.398	1.935	60.010	49.910
23	1.383	1.818	60.386	52.300
24	1.378	1.899	60.566	51.910
25	1.361	1.881	60.950	50.700
26	1.366	1.695	60.956	54.030
27	1.348	2.227	61.298	45.650
28	1.328	2.127	62.048	47.990
29	1.325	1.900	61.926	50.240
30	1.322	1.851	62.066	52.780
31	1.312	2.038	62.090	48.590
32	0.861	1.046	74.598	70.040
33	0.714	0.998	78.592	71.280
34	0.656	0.996	80.122	71.420
35	0.613	1.008	81.322	71.640
36	0.578	1.010	82.250	71.890
37	0.546	1.029	83.026	71.780
38	0.519	1.027	84.108	72.590
39	0.489	1.057	84.918	71.400
40	0.468	1.039	85.474	72.410
41	0.443	1.054	86.286	72.080
42	0.418	1.130	86.922	70.790
43	0.406	1.116	87.184	70.990
44	0.384	1.154	88.042	71.210
45	0.367	1.143	88.538	71.170
46	0.355	1.177	88.802	70.510
47	0.347	1.163	89.020	71.170
48	0.334	1.196	89.318	71.090
49	0.324	1.207	89.804	70.800
50	0.309	1.255	90.250	70.630
51	0.300	1.279	90.562	70.120
52	0.195	1.077	94.376	73.910
53	0.153	1.073	96.054	73.990
54	0.138	1.084	96.570	74.140
55	0.128	1.087	96.848	74.080
56	0.122	1.091	97.064	74.080
57	0.117	1.103	97.202	74.310
58	0.109	1.104	97.444	74.310
59	0.105	1.109	97.504	74.280
60	0.101	1.121	97.716	74.180
