Epoch	Train loss	Test loss	Train Acc	Test Acc
1	3.823	3.321	12.378	19.870
2	2.979	2.968	25.006	27.600
3	2.503	2.415	34.252	36.630
4	2.237	2.172	39.664	41.560
5	2.065	2.184	43.980	41.720
6	1.934	2.146	46.894	42.560
7	1.858	2.101	48.592	43.930
8	1.769	2.321	50.686	40.990
9	1.715	2.594	52.302	39.300
10	1.669	2.078	53.074	46.350
11	1.622	2.218	54.550	44.970
12	1.599	1.745	55.208	51.890
13	1.562	2.489	56.014	41.160
14	1.539	1.930	56.516	49.390
15	1.506	1.891	57.258	49.830
16	1.490	2.039	57.644	47.260
17	1.469	2.323	58.438	44.240
18	1.445	1.762	58.602	53.170
19	1.429	1.874	59.190	50.540
20	1.419	1.827	59.432	52.040
21	1.403	1.765	59.682	52.520
22	1.385	1.884	60.490	51.440
23	1.376	2.038	60.718	48.450
24	1.369	1.996	60.700	49.050
25	1.353	1.703	61.164	53.580
26	1.349	1.795	61.302	52.140
27	1.342	1.847	61.608	52.500
28	1.326	2.252	61.854	44.850
29	1.320	1.780	61.888	53.180
30	1.343	3.049	61.516	36.060
31	1.387	1.670	60.586	54.610
32	0.876	1.049	74.150	70.240
33	0.730	1.006	78.300	71.410
34	0.669	1.001	79.710	71.230
35	0.629	0.990	80.896	71.790
36	0.589	1.023	81.870	71.300
37	0.555	1.027	82.874	71.730
38	0.528	1.012	83.630	72.470
39	0.503	1.054	84.484	71.150
40	0.482	1.042	84.998	72.520
41	0.455	1.046	85.898	72.330
42	0.429	1.095	86.646	71.890
43	0.415	1.095	86.992	71.670
44	0.395	1.148	87.624	71.280
45	0.379	1.145	88.096	71.020
46	0.363	1.152	88.468	71.380
47	0.355	1.175	88.770	71.280
48	0.340	1.182	89.226	71.360
49	0.326	1.230	89.572	71.010
50	0.319	1.201	89.834	70.930
51	0.316	1.270	89.988	70.000
52	0.201	1.070	94.320	73.920
53	0.160	1.072	95.846	73.970
54	0.144	1.081	96.332	74.040
55	0.134	1.082	96.592	73.960
56	0.127	1.093	96.876	73.980
57	0.121	1.098	97.024	74.000
58	0.114	1.105	97.346	74.060
59	0.107	1.109	97.608	74.000
60	0.107	1.121	97.548	73.900
