Epoch	Train loss	Test loss	Train Acc	Test Acc
1	4.802	4.430	1.688	2.720
2	4.244	4.091	4.316	5.350
3	3.927	3.779	8.026	10.820
4	3.616	3.448	13.104	16.630
5	3.300	3.156	18.922	22.360
6	3.021	2.982	24.216	25.750
7	2.740	2.730	30.012	30.510
8	2.487	2.444	34.950	36.470
9	2.279	2.473	39.214	36.270
10	2.120	2.274	42.756	40.140
11	1.997	2.449	45.526	38.050
12	1.884	2.218	48.026	42.050
13	1.803	1.956	50.092	47.430
14	1.735	2.234	51.514	42.290
15	1.670	1.993	53.274	47.560
16	1.629	1.838	54.444	50.170
17	1.572	2.221	55.700	43.120
18	1.550	1.775	56.358	51.920
19	1.498	1.989	57.626	47.860
20	1.478	1.947	57.858	49.490
21	1.442	1.857	58.996	49.400
22	1.421	2.139	59.522	46.580
23	1.401	1.921	59.842	50.070
24	1.379	1.689	60.554	54.560
25	1.356	1.672	61.160	54.220
26	1.335	1.707	61.610	54.360
27	1.322	2.106	62.280	46.680
28	1.321	1.846	62.284	51.790
29	1.292	2.042	62.828	50.030
30	1.293	1.722	62.844	53.730
31	1.272	1.698	63.366	53.960
32	0.816	1.013	76.066	70.670
33	0.672	0.983	79.930	72.130
34	0.602	0.970	82.040	71.990
35	0.555	0.962	83.218	72.660
36	0.509	0.977	84.418	72.820
37	0.470	1.005	85.694	72.520
38	0.442	1.010	86.350	72.560
39	0.405	1.034	87.514	72.570
40	0.379	1.041	88.238	72.220
41	0.359	1.049	89.010	72.510
42	0.334	1.053	89.634	72.650
43	0.310	1.076	90.492	72.320
44	0.298	1.139	90.776	71.300
45	0.284	1.121	91.208	71.990
46	0.270	1.145	91.632	71.250
47	0.260	1.181	91.958	71.230
48	0.252	1.138	92.236	72.080
49	0.243	1.167	92.318	71.550
50	0.233	1.208	92.778	70.540
51	0.229	1.146	92.872	72.110
52	0.135	1.025	96.428	74.760
53	0.100	1.026	97.648	74.780
54	0.086	1.035	98.162	74.830
55	0.081	1.039	98.276	74.780
56	0.073	1.036	98.500	74.980
57	0.069	1.042	98.644	75.160
58	0.064	1.042	98.708	75.110
59	0.062	1.043	98.822	75.190
60	0.059	1.047	98.936	75.390
