Epoch	Train loss	Test loss	Train Acc	Test Acc
1	4.858	4.480	1.484	2.340
2	4.289	4.115	3.504	5.180
3	3.979	3.873	6.866	8.550
4	3.716	3.571	11.454	13.060
5	3.433	3.241	16.304	19.410
6	3.084	2.945	22.602	26.420
7	2.692	2.753	29.818	29.530
8	2.380	3.105	36.392	26.990
9	2.155	2.220	41.638	40.440
10	1.988	2.493	44.990	38.370
11	1.867	2.305	48.282	41.220
12	1.761	2.258	50.884	42.360
13	1.683	2.270	52.810	42.510
14	1.615	2.098	54.478	47.040
15	1.561	1.878	55.904	49.450
16	1.499	2.072	57.388	47.070
17	1.463	1.797	58.522	51.930
18	1.426	2.049	59.112	47.450
19	1.387	1.993	60.320	48.620
20	1.359	1.725	60.996	53.870
21	1.337	1.823	61.698	52.400
22	1.314	1.834	62.214	51.350
23	1.291	1.836	62.746	51.400
24	1.270	1.819	63.454	51.480
25	1.255	1.840	63.962	51.820
26	1.230	2.106	64.266	47.080
27	1.225	1.812	64.438	53.900
28	1.218	1.801	64.634	54.550
29	1.200	1.707	65.180	53.850
30	1.192	2.667	65.584	39.050
31	1.181	1.797	65.782	53.080
32	0.729	0.896	78.478	73.300
33	0.575	0.892	82.644	74.500
34	0.513	0.891	84.446	74.690
35	0.463	0.898	85.930	74.720
36	0.419	0.890	87.296	75.110
37	0.385	0.930	88.178	74.560
38	0.347	0.917	89.366	75.300
39	0.323	0.960	90.054	74.340
40	0.292	0.960	90.948	74.650
41	0.273	0.997	91.608	74.260
42	0.250	1.034	92.224	73.800
43	0.232	1.005	92.866	74.570
44	0.218	1.044	93.280	74.190
45	0.200	1.068	93.988	73.530
46	0.195	1.095	94.068	73.070
47	0.185	1.072	94.458	74.170
48	0.175	1.130	94.660	73.080
49	0.169	1.156	94.894	73.090
50	0.173	1.138	94.690	73.170
51	0.160	1.228	95.200	71.850
52	0.092	0.994	97.750	76.570
53	0.064	0.993	98.656	76.790
54	0.055	0.990	98.940	76.750
55	0.048	0.994	99.102	76.690
56	0.044	0.995	99.234	76.970
57	0.041	1.000	99.288	76.370
58	0.039	1.001	99.340	76.980
59	0.038	1.010	99.358	76.760
60	0.035	1.015	99.468	76.700
