Epoch	Train loss	Test loss	Train Acc	Test Acc
1	5.105	4.547	1.236	1.670
2	4.455	4.428	2.430	2.920
3	4.157	3.958	5.312	7.810
4	3.788	3.850	10.066	10.200
5	3.503	3.500	14.870	15.640
6	3.150	3.190	21.144	19.920
7	2.801	2.836	27.718	27.350
8	2.510	2.773	33.728	28.940
9	2.279	2.927	38.708	29.810
10	2.112	2.314	42.374	39.740
11	1.977	2.498	45.750	37.090
12	1.860	2.294	48.416	40.700
13	1.799	2.553	49.996	39.400
14	1.715	2.032	52.224	45.740
15	1.656	2.656	53.562	37.080
16	1.593	2.196	55.008	44.740
17	1.552	2.134	56.282	45.250
18	1.507	2.120	57.394	47.640
19	1.471	1.672	58.030	53.940
20	1.450	1.931	58.868	49.110
21	1.419	1.822	59.740	51.190
22	1.389	2.003	60.384	47.440
23	1.361	1.955	60.972	48.680
24	1.341	1.942	61.696	49.410
25	1.325	1.826	62.040	51.350
26	1.298	1.790	62.868	52.500
27	1.289	1.880	63.132	51.840
28	1.276	1.969	63.358	49.260
29	1.276	1.698	63.234	53.850
30	1.246	1.784	63.936	53.450
31	1.245	1.784	64.102	53.930
32	0.771	0.942	77.328	72.180
33	0.622	0.923	81.408	73.300
34	0.556	0.897	83.304	73.960
35	0.504	0.907	84.734	74.260
36	0.462	0.926	86.022	73.980
37	0.419	0.926	87.108	74.020
38	0.384	0.945	88.274	74.020
39	0.350	0.965	89.260	74.440
40	0.320	0.991	90.228	74.380
41	0.291	1.007	91.080	73.870
42	0.264	1.053	91.966	73.400
43	0.248	1.029	92.472	74.090
44	0.228	1.079	93.104	73.330
45	0.207	1.111	93.770	73.590
46	0.193	1.136	94.198	73.220
47	0.185	1.124	94.344	73.130
48	0.176	1.166	94.680	72.360
49	0.160	1.164	95.292	72.900
50	0.155	1.153	95.416	73.250
51	0.148	1.163	95.712	73.560
52	0.086	1.045	97.870	75.690
53	0.059	1.041	98.760	75.850
54	0.050	1.046	99.072	75.790
55	0.046	1.055	99.192	75.670
56	0.043	1.056	99.260	75.550
57	0.040	1.063	99.294	75.790
58	0.036	1.066	99.430	75.790
59	0.036	1.071	99.430	75.730
60	0.034	1.073	99.464	75.660
