Epoch	Train loss	Test loss	Train Acc	Test Acc
1	4.798	4.384	2.264	3.680
2	4.251	4.049	4.710	7.420
3	3.871	3.776	9.052	11.190
4	3.581	3.463	13.516	15.880
5	3.280	3.200	19.184	20.430
6	2.896	2.874	26.054	27.730
7	2.537	2.501	33.384	34.880
8	2.249	2.249	39.486	39.080
9	2.037	2.162	44.156	41.660
10	1.890	2.244	47.646	42.070
11	1.787	2.166	50.236	43.180
12	1.694	1.926	52.364	47.520
13	1.634	2.057	53.848	45.450
14	1.566	1.889	55.778	48.560
15	1.528	1.916	56.794	49.010
16	1.477	1.745	57.916	52.670
17	1.443	1.853	58.808	50.370
18	1.411	1.855	59.766	51.390
19	1.376	1.924	60.760	49.000
20	1.351	1.884	61.434	51.410
21	1.329	2.099	61.908	47.150
22	1.308	1.793	62.424	51.620
23	1.288	1.855	62.936	51.000
24	1.265	1.761	63.684	53.750
25	1.254	1.866	63.760	52.070
26	1.246	1.719	64.114	54.210
27	1.218	1.719	64.840	55.170
28	1.217	1.667	64.796	55.050
29	1.199	1.823	65.240	52.930
30	1.190	1.616	65.584	56.250
31	1.182	1.750	65.716	54.840
32	0.717	0.902	78.740	73.360
33	0.569	0.879	82.812	74.410
34	0.506	0.877	84.602	74.790
35	0.461	0.866	85.824	75.010
36	0.415	0.900	87.204	74.590
37	0.378	0.912	88.436	74.750
38	0.346	0.895	89.454	75.250
39	0.316	0.931	90.310	75.100
40	0.288	0.949	91.128	75.000
41	0.266	0.964	91.972	74.590
42	0.244	0.997	92.590	74.310
43	0.226	0.994	93.248	74.650
44	0.205	1.056	93.846	73.920
45	0.195	1.063	94.232	73.870
46	0.186	1.064	94.342	74.080
47	0.170	1.062	94.822	74.410
48	0.165	1.078	95.048	73.860
49	0.163	1.113	95.134	74.020
50	0.161	1.129	95.156	73.340
51	0.159	1.188	95.208	72.450
52	0.088	0.996	97.808	76.090
53	0.061	0.993	98.798	76.570
54	0.053	0.992	99.006	76.770
55	0.047	0.997	99.146	76.820
56	0.044	1.002	99.196	76.590
57	0.040	1.010	99.312	76.770
58	0.038	1.007	99.406	76.920
59	0.036	1.007	99.432	76.910
60	0.034	1.011	99.494	76.970
