Epoch	Train loss	Test loss	Train Acc	Test Acc
1	4.737	4.325	2.040	4.060
2	4.088	3.889	5.794	7.710
3	3.718	3.531	11.234	14.850
4	3.326	3.251	18.430	20.700
5	2.929	2.834	25.654	28.130
6	2.565	2.582	32.972	33.840
7	2.271	2.427	39.098	38.310
8	2.079	2.201	43.558	41.090
9	1.938	2.285	46.678	42.200
10	1.834	2.150	49.260	43.160
11	1.754	1.940	51.144	47.540
12	1.682	1.915	52.912	48.390
13	1.631	1.892	54.292	48.850
14	1.572	1.938	55.490	47.250
15	1.542	2.095	56.542	46.810
16	1.497	1.740	57.592	51.980
17	1.466	1.954	58.552	49.030
18	1.437	1.897	59.004	47.910
19	1.410	1.708	59.762	53.600
20	1.388	1.838	60.088	50.720
21	1.374	1.810	60.700	52.340
22	1.352	1.871	61.250	51.190
23	1.324	1.778	62.202	52.860
24	1.324	1.636	62.252	55.990
25	1.303	1.627	62.588	55.190
26	1.279	1.643	63.244	55.110
27	1.277	1.664	63.234	54.570
28	1.267	1.716	63.440	53.650
29	1.256	1.798	63.706	53.500
30	1.244	1.927	64.118	49.900
31	1.238	1.840	64.442	51.250
32	0.782	0.962	76.994	71.750
33	0.630	0.934	81.260	72.890
34	0.570	0.920	82.926	73.270
35	0.516	0.920	84.370	73.310
36	0.477	0.929	85.544	73.540
37	0.442	0.946	86.668	73.640
38	0.408	0.933	87.680	73.980
39	0.377	0.972	88.674	73.340
40	0.348	0.976	89.436	73.550
41	0.325	0.996	90.208	73.410
42	0.307	1.027	90.752	72.760
43	0.290	1.035	91.350	72.620
44	0.270	1.023	91.844	73.090
45	0.259	1.064	92.154	72.710
46	0.240	1.078	92.866	72.750
47	0.234	1.100	92.908	72.310
48	0.230	1.098	92.988	72.380
49	0.219	1.133	93.450	72.090
50	0.224	1.131	93.214	71.690
51	0.216	1.189	93.484	71.680
52	0.128	0.985	96.792	75.330
53	0.094	0.978	97.942	75.540
54	0.081	0.979	98.314	75.770
55	0.072	0.985	98.594	75.770
56	0.068	0.983	98.760	75.760
57	0.063	0.987	98.850	75.860
58	0.059	0.988	99.008	75.680
59	0.055	0.987	99.088	75.800
60	0.053	0.993	99.122	75.650
