Epoch	Train loss	Test loss	Train Acc	Test Acc
1	4.027	3.614	8.430	13.380
2	3.406	3.283	17.148	20.270
3	3.022	2.820	24.130	28.130
4	2.608	2.435	32.248	36.400
5	2.238	2.267	39.950	39.400
6	1.994	2.195	45.458	42.380
7	1.832	1.999	49.218	46.630
8	1.704	1.924	52.090	48.410
9	1.604	1.920	54.682	47.950
10	1.534	1.740	56.590	52.350
11	1.467	1.854	58.274	51.010
12	1.410	1.699	59.650	53.490
13	1.361	1.639	60.974	54.500
14	1.329	1.984	61.846	48.550
15	1.293	1.572	62.776	56.760
16	1.265	1.712	63.322	54.260
17	1.238	1.562	64.004	57.440
18	1.211	1.710	64.592	54.680
19	1.181	1.810	65.636	52.790
20	1.162	1.563	66.188	57.270
21	1.143	1.730	66.560	53.910
22	1.117	1.555	67.204	57.960
23	1.108	1.463	67.472	59.660
24	1.085	1.415	68.090	60.500
25	1.073	1.558	68.598	57.670
26	1.058	1.486	68.916	59.320
27	1.053	1.444	69.044	60.300
28	1.034	1.434	69.614	60.400
29	1.030	1.781	69.616	54.320
30	1.017	1.446	69.958	60.000
31	1.011	1.409	70.220	60.700
32	0.592	0.857	82.740	75.180
33	0.440	0.831	87.126	75.860
34	0.372	0.832	89.192	76.020
35	0.325	0.824	90.650	76.420
36	0.282	0.834	91.970	76.060
37	0.246	0.837	93.252	76.730
38	0.217	0.863	94.152	76.190
39	0.190	0.875	94.972	75.910
40	0.163	0.880	95.950	76.250
41	0.145	0.891	96.356	76.020
42	0.127	0.907	96.990	76.210
43	0.111	0.922	97.558	75.710
44	0.101	0.950	97.812	75.680
45	0.095	0.945	97.860	75.730
46	0.088	0.965	98.120	75.440
47	0.082	0.961	98.252	75.420
48	0.079	0.969	98.336	75.350
49	0.074	0.961	98.516	75.710
50	0.069	0.972	98.594	75.880
51	0.071	0.973	98.508	75.780
52	0.045	0.912	99.356	76.820
53	0.033	0.905	99.676	77.020
54	0.028	0.909	99.750	77.090
55	0.026	0.907	99.790	77.230
56	0.025	0.907	99.808	77.200
57	0.023	0.906	99.832	77.280
58	0.023	0.906	99.804	77.400
59	0.021	0.908	99.846	77.500
60	0.021	0.906	99.846	77.520
