Epoch	Train loss	Test loss	Train Acc	Test Acc
1	1.856	1.541	33.214	44.260
2	1.384	1.405	49.510	50.110
3	1.116	1.474	59.906	51.360
4	0.938	1.021	66.610	64.440
5	0.825	0.858	70.676	69.670
6	0.732	0.823	74.208	71.050
7	0.664	0.681	76.694	76.080
8	0.611	0.662	78.722	76.780
9	0.562	0.666	80.256	77.260
10	0.529	0.567	81.716	80.120
11	0.499	0.674	82.818	76.760
12	0.475	0.597	83.694	80.140
13	0.449	0.657	84.624	78.550
14	0.439	0.681	84.742	77.080
15	0.426	0.579	85.344	80.790
16	0.415	0.469	85.610	83.770
17	0.405	0.700	86.164	77.290
18	0.402	0.598	86.080	79.060
19	0.393	0.526	86.430	82.500
20	0.387	0.484	86.584	83.770
21	0.383	0.509	86.878	83.000
22	0.376	0.482	86.926	83.990
23	0.370	0.450	87.186	84.600
24	0.368	0.608	87.352	79.690
25	0.362	0.609	87.544	80.680
26	0.357	0.458	87.832	84.340
27	0.350	0.502	87.906	83.790
28	0.351	0.454	87.880	85.270
29	0.347	0.468	88.076	84.340
30	0.343	0.555	88.262	80.990
31	0.344	0.588	87.916	80.780
32	0.194	0.221	93.444	92.620
33	0.144	0.211	95.138	92.730
34	0.121	0.199	95.964	92.950
35	0.107	0.196	96.440	93.230
36	0.097	0.204	96.744	93.200
37	0.086	0.199	97.108	93.260
38	0.076	0.204	97.492	93.350
39	0.071	0.211	97.626	93.180
40	0.063	0.216	97.934	93.100
41	0.061	0.217	97.918	93.290
42	0.057	0.218	98.064	93.380
43	0.052	0.243	98.212	92.970
44	0.049	0.242	98.380	93.030
45	0.047	0.236	98.454	93.180
46	0.048	0.232	98.408	93.070
47	0.047	0.245	98.466	92.740
48	0.045	0.250	98.568	92.770
49	0.046	0.259	98.478	92.510
50	0.046	0.243	98.512	93.070
51	0.041	0.241	98.680	93.210
52	0.026	0.207	99.210	94.320
53	0.018	0.207	99.574	94.290
54	0.015	0.205	99.656	94.620
55	0.014	0.206	99.690	94.510
56	0.012	0.206	99.750	94.400
57	0.010	0.207	99.796	94.490
58	0.010	0.210	99.814	94.300
59	0.009	0.209	99.838	94.360
60	0.009	0.209	99.830	94.280
