Epoch	Train loss	Test loss	Train Acc	Test Acc
1	1.855	1.536	33.876	43.510
2	1.401	1.305	48.900	53.800
3	1.110	1.063	60.224	63.590
4	0.890	0.864	68.486	70.060
5	0.761	0.833	72.954	70.690
6	0.681	0.842	76.072	70.920
7	0.609	0.610	78.732	78.500
8	0.556	0.674	80.846	77.000
9	0.521	0.568	81.756	80.470
10	0.494	0.613	82.988	79.310
11	0.471	0.515	83.722	82.200
12	0.452	0.552	84.538	81.660
13	0.434	0.593	85.080	80.690
14	0.426	0.555	85.264	81.190
15	0.409	0.814	85.866	74.470
16	0.412	0.550	85.672	81.640
17	0.400	0.678	86.312	77.250
18	0.392	0.539	86.496	81.840
19	0.392	0.510	86.470	82.260
20	0.386	0.574	86.736	80.620
21	0.379	0.523	86.992	82.890
22	0.372	0.482	87.070	83.370
23	0.368	0.514	87.330	81.640
24	0.366	0.587	87.404	81.160
25	0.361	0.510	87.548	82.680
26	0.356	0.406	87.580	85.990
27	0.354	0.813	87.710	75.720
28	0.346	0.464	88.108	84.540
29	0.346	0.428	88.194	85.010
30	0.343	0.635	88.282	79.170
31	0.338	0.496	88.350	83.550
32	0.191	0.216	93.582	92.610
33	0.142	0.202	95.208	93.020
34	0.120	0.197	95.942	93.390
35	0.106	0.198	96.498	93.300
36	0.095	0.199	96.820	93.380
37	0.086	0.200	97.142	93.490
38	0.075	0.211	97.526	93.500
39	0.069	0.206	97.662	93.580
40	0.064	0.215	97.884	93.090
41	0.059	0.227	98.012	93.070
42	0.057	0.228	98.160	92.960
43	0.054	0.223	98.238	93.170
44	0.050	0.234	98.392	93.100
45	0.048	0.226	98.450	93.400
46	0.046	0.240	98.510	93.190
47	0.047	0.236	98.448	93.430
48	0.045	0.249	98.552	92.730
49	0.047	0.254	98.412	92.880
50	0.046	0.245	98.482	92.880
51	0.043	0.256	98.572	92.730
52	0.026	0.211	99.250	93.790
53	0.018	0.206	99.580	94.280
54	0.015	0.206	99.624	94.360
55	0.014	0.208	99.678	94.480
56	0.011	0.210	99.762	94.390
57	0.010	0.209	99.790	94.410
58	0.010	0.207	99.800	94.480
59	0.009	0.209	99.818	94.440
60	0.009	0.208	99.850	94.470
