Epoch	Train loss	Test loss	Train Acc	Test Acc
1	4.671	4.603	0.988	1.050
2	4.597	4.609	1.186	1.030
3	4.409	4.492	2.834	2.570
4	4.136	4.153	5.134	5.150
5	3.960	3.908	7.260	8.100
6	3.803	3.808	10.004	10.770
7	3.636	3.514	12.910	15.200
8	3.478	3.420	15.984	17.160
9	3.340	3.334	18.334	19.330
10	3.240	3.251	20.536	21.430
11	3.136	3.415	22.538	19.830
12	3.050	3.116	24.150	22.170
13	2.949	3.815	26.000	14.890
14	2.835	3.215	28.248	22.600
15	2.702	4.208	30.762	12.620
16	2.559	3.217	33.624	22.900
17	2.445	2.868	35.768	30.160
18	2.337	2.607	38.212	33.580
19	2.228	2.519	40.738	35.120
20	2.144	4.485	42.620	16.350
21	2.068	2.876	44.092	30.580
22	1.990	3.298	45.946	26.820
23	1.945	11.186	46.976	2.380
24	1.895	2.683	47.990	35.540
25	1.852	2.368	48.968	39.160
26	1.812	2.622	50.020	36.380
27	1.767	4.035	51.202	24.250
28	1.744	2.385	51.676	39.940
29	1.717	4.193	52.296	19.220
30	1.683	2.674	53.256	36.200
31	1.663	3.648	53.848	21.950
32	1.202	1.296	65.806	62.290
33	1.048	1.260	69.800	63.800
34	0.980	1.228	71.526	64.940
35	0.934	1.223	72.662	65.010
36	0.887	1.182	73.984	66.560
37	0.849	1.235	75.184	65.450
38	0.814	1.224	76.042	65.300
39	0.781	1.196	76.996	66.300
40	0.744	1.198	78.070	66.470
41	0.724	1.179	78.436	66.920
42	0.688	1.203	79.502	66.300
43	0.661	1.209	80.536	66.600
44	0.639	1.199	80.820	67.380
45	0.606	1.224	81.860	66.460
46	0.588	1.328	82.650	64.490
47	0.561	1.263	83.378	65.570
48	0.535	1.263	84.138	65.830
49	0.523	1.343	84.428	65.100
50	0.502	1.298	85.148	66.190
51	0.475	1.432	85.868	63.480
52	0.335	1.109	90.986	69.980
53	0.287	1.103	92.750	70.490
54	0.267	1.103	93.444	70.350
55	0.254	1.100	93.964	70.630
56	0.243	1.109	94.346	70.390
57	0.236	1.109	94.604	70.400
58	0.228	1.113	94.896	70.690
59	0.219	1.120	95.176	70.170
60	0.214	1.114	95.306	70.480
