Epoch	Train loss	Test loss	Train Acc	Test Acc
1	3.928	3.405	12.058	17.990
2	3.067	2.801	23.940	28.670
3	2.569	2.661	33.086	33.310
4	2.203	2.425	40.922	37.640
5	1.978	2.169	45.972	42.850
6	1.837	2.120	49.242	43.590
7	1.722	2.171	51.750	43.400
8	1.640	2.015	54.086	47.400
9	1.586	1.976	55.324	48.780
10	1.538	1.856	56.608	49.760
11	1.503	1.889	57.494	50.350
12	1.465	1.947	58.300	49.250
13	1.433	1.731	58.960	53.460
14	1.410	1.648	59.830	54.290
15	1.388	1.861	60.582	50.250
16	1.360	1.763	61.150	53.400
17	1.335	2.007	61.792	48.550
18	1.326	1.606	61.978	56.230
19	1.309	1.665	62.576	54.950
20	1.292	1.536	62.728	57.190
21	1.267	1.577	63.508	56.850
22	1.258	1.720	63.540	53.960
23	1.245	1.785	64.148	54.060
24	1.224	1.674	64.558	55.960
25	1.221	1.706	64.566	54.710
26	1.198	1.727	65.112	54.980
27	1.199	1.938	65.338	52.060
28	1.187	1.670	65.470	56.380
29	1.173	1.664	65.952	56.130
30	1.167	1.593	66.216	57.520
31	1.152	1.628	66.444	57.040
32	0.683	0.892	79.526	73.910
33	0.518	0.895	84.030	74.280
34	0.451	0.884	86.132	75.100
35	0.394	0.887	87.912	75.390
36	0.350	0.907	89.208	75.540
37	0.305	0.944	90.780	75.100
38	0.276	0.955	91.550	75.070
39	0.243	1.008	92.524	74.390
40	0.216	0.995	93.390	74.710
41	0.192	1.060	94.276	74.590
42	0.171	1.061	94.942	74.890
43	0.158	1.061	95.374	74.940
44	0.143	1.097	95.862	74.290
45	0.135	1.123	96.090	73.690
46	0.128	1.113	96.316	74.190
47	0.119	1.167	96.602	73.670
48	0.115	1.200	96.708	73.330
49	0.110	1.120	96.948	73.980
50	0.104	1.206	97.056	73.680
51	0.106	1.157	97.036	73.400
52	0.059	1.027	98.702	76.300
53	0.036	1.025	99.394	76.560
54	0.031	1.029	99.542	76.610
55	0.026	1.037	99.702	76.770
56	0.025	1.036	99.696	76.720
57	0.022	1.039	99.740	76.910
58	0.020	1.034	99.790	76.830
59	0.019	1.046	99.776	76.860
60	0.018	1.035	99.820	76.950
