Epoch	Train loss	Test loss	Train Acc	Test Acc
1	3.879	3.324	12.566	20.000
2	3.029	2.817	24.722	28.680
3	2.522	2.498	34.234	35.160
4	2.177	2.417	41.504	39.110
5	1.955	2.061	46.586	44.370
6	1.824	2.178	49.474	42.860
7	1.708	1.920	52.464	47.320
8	1.639	1.828	53.964	50.250
9	1.588	1.997	55.416	47.920
10	1.533	1.827	56.432	51.110
11	1.503	1.898	57.476	49.890
12	1.470	1.875	58.360	50.980
13	1.436	2.219	59.054	45.920
14	1.406	1.898	60.130	50.350
15	1.382	2.001	60.398	47.640
16	1.356	2.032	61.164	48.850
17	1.338	1.953	61.582	50.320
18	1.314	1.888	62.168	51.110
19	1.291	1.616	62.996	56.480
20	1.290	1.625	62.772	56.190
21	1.264	1.734	63.332	53.670
22	1.245	1.710	63.720	54.840
23	1.228	1.941	64.594	51.670
24	1.220	1.779	64.548	54.200
25	1.205	2.065	65.002	50.310
26	1.206	1.730	65.060	53.700
27	1.182	1.700	65.668	55.770
28	1.175	2.031	65.868	51.860
29	1.175	1.599	65.778	57.750
30	1.159	1.815	65.994	53.940
31	1.151	1.558	66.292	57.450
32	0.683	0.885	79.670	73.750
33	0.519	0.854	84.258	75.380
34	0.447	0.848	86.408	75.920
35	0.394	0.888	88.024	75.370
36	0.353	0.893	89.204	75.860
37	0.312	0.904	90.458	75.760
38	0.275	0.941	91.464	75.180
39	0.244	0.974	92.502	75.290
40	0.214	0.984	93.558	75.260
41	0.195	1.006	94.118	75.040
42	0.175	1.019	94.706	75.430
43	0.160	1.082	95.358	74.820
44	0.145	1.083	95.734	74.700
45	0.136	1.082	96.014	75.060
46	0.129	1.087	96.334	74.850
47	0.123	1.117	96.444	74.260
48	0.110	1.117	96.906	74.810
49	0.115	1.133	96.632	73.630
50	0.106	1.110	97.016	75.190
51	0.106	1.118	96.968	74.680
52	0.057	0.991	98.712	77.380
53	0.037	0.986	99.318	77.600
54	0.030	0.987	99.594	77.650
55	0.027	0.992	99.624	77.850
56	0.024	0.996	99.762	77.670
57	0.021	0.995	99.768	77.590
58	0.021	0.996	99.756	77.750
59	0.019	1.000	99.826	77.580
60	0.019	1.000	99.792	77.710
