Epoch	Train loss	Test loss	Train Acc	Test Acc
1	3.861	3.344	12.988	20.010
2	3.038	2.897	24.342	27.880
3	2.601	2.622	32.780	33.570
4	2.297	2.405	38.962	38.230
5	2.071	2.584	43.970	37.020
6	1.923	2.155	47.144	43.140
7	1.804	1.926	50.028	47.450
8	1.716	1.847	52.284	49.800
9	1.634	1.775	54.332	51.670
10	1.583	2.067	55.580	45.990
11	1.525	1.869	56.836	49.450
12	1.507	1.814	57.226	51.150
13	1.473	1.850	58.256	51.050
14	1.439	1.768	59.164	52.320
15	1.412	1.818	59.632	52.290
16	1.398	1.807	60.014	51.800
17	1.361	1.990	61.246	48.700
18	1.335	1.792	61.772	52.290
19	1.318	1.816	61.892	52.650
20	1.294	1.725	62.822	53.060
21	1.275	2.085	63.162	48.850
22	1.267	1.890	63.380	51.550
23	1.246	2.051	63.820	51.190
24	1.242	1.944	64.096	50.980
25	1.236	1.778	64.418	53.490
26	1.220	1.964	64.666	52.050
27	1.203	1.807	65.038	53.750
28	1.193	1.751	65.526	55.570
29	1.173	1.967	65.940	51.450
30	1.171	2.128	66.126	48.890
31	1.159	1.843	66.380	53.410
32	0.672	0.888	79.998	74.460
33	0.510	0.879	84.502	75.230
34	0.439	0.873	86.658	75.660
35	0.388	0.906	88.058	75.020
36	0.339	0.901	89.588	75.370
37	0.299	0.926	90.866	75.250
38	0.265	0.966	91.794	74.960
39	0.233	0.971	93.006	75.040
40	0.206	1.002	93.706	74.710
41	0.185	1.056	94.530	74.120
42	0.167	1.046	95.110	74.790
43	0.144	1.088	95.856	74.370
44	0.131	1.117	96.264	74.710
45	0.120	1.068	96.622	74.630
46	0.118	1.154	96.652	74.330
47	0.108	1.149	96.974	74.300
48	0.103	1.129	97.216	73.620
49	0.100	1.137	97.238	73.880
50	0.099	1.135	97.362	73.950
51	0.093	1.157	97.560	74.230
52	0.050	1.044	98.990	76.430
53	0.031	1.049	99.540	76.760
54	0.026	1.047	99.646	76.850
55	0.022	1.046	99.732	76.860
56	0.021	1.052	99.752	76.800
57	0.019	1.053	99.812	76.800
58	0.018	1.058	99.814	77.120
59	0.016	1.066	99.854	76.960
60	0.016	1.066	99.822	76.990
