Epoch	Train loss	Test loss	Train Acc	Test Acc
1	3.769	3.408	12.446	18.360
2	3.146	3.018	22.498	25.110
3	2.763	2.694	29.506	31.230
4	2.474	2.376	35.262	36.310
5	2.268	2.443	39.232	37.420
6	2.148	2.450	41.952	37.240
7	2.054	2.341	44.376	39.270
8	1.995	2.296	45.696	39.550
9	1.949	2.385	46.646	39.510
10	1.908	2.476	47.676	39.290
11	1.866	2.619	48.668	35.280
12	1.837	2.178	49.100	43.830
13	1.789	2.059	50.396	45.620
14	1.765	2.205	50.844	43.500
15	1.726	1.993	51.924	47.470
16	1.698	1.974	52.848	48.760
17	1.673	2.002	53.048	48.010
18	1.645	2.261	54.046	44.710
19	1.632	1.957	54.176	48.260
20	1.622	2.567	54.302	39.200
21	1.600	1.955	54.916	48.340
22	1.571	1.935	55.910	50.000
23	1.578	2.210	55.636	44.720
24	1.555	1.961	56.210	50.020
25	1.550	1.972	56.208	47.420
26	1.529	2.089	56.926	46.500
27	1.525	1.969	56.720	48.510
28	1.505	2.427	57.216	44.590
29	1.500	1.954	57.412	49.150
30	1.485	1.861	58.048	50.210
31	1.489	2.131	58.084	46.640
32	1.027	1.116	70.296	67.870
33	0.879	1.084	73.978	69.010
34	0.812	1.077	75.792	69.130
35	0.770	1.097	76.904	69.010
36	0.733	1.072	77.914	69.510
37	0.701	1.072	78.680	69.930
38	0.676	1.094	79.134	69.640
39	0.647	1.103	80.300	69.640
40	0.626	1.108	80.714	69.660
41	0.598	1.114	81.608	69.640
42	0.579	1.165	82.046	68.630
43	0.567	1.157	82.500	68.960
44	0.545	1.150	83.074	69.160
45	0.529	1.210	83.440	68.400
46	0.527	1.215	83.480	68.690
47	0.392	1.052	88.242	71.970
48	0.342	1.058	89.984	72.190
49	0.322	1.066	90.560	72.070
50	0.312	1.072	90.934	72.100
51	0.302	1.083	91.130	71.970
52	0.288	1.092	91.682	71.830
53	0.276	1.100	92.000	71.820
54	0.270	1.111	92.282	71.600
55	0.263	1.113	92.506	71.810
56	0.258	1.126	92.706	71.560
57	0.251	1.135	92.844	71.630
58	0.246	1.142	93.028	71.560
59	0.240	1.157	93.280	71.500
60	0.232	1.156	93.512	71.540
