Epoch	Train loss	Test loss	Train Acc	Test Acc
1	3.760	3.394	12.650	18.600
2	3.105	2.957	23.134	26.370
3	2.704	2.809	30.508	29.960
4	2.402	2.518	36.330	35.180
5	2.207	2.526	40.508	35.550
6	2.081	2.301	43.574	40.320
7	1.998	2.127	45.620	43.130
8	1.935	2.061	47.070	44.720
9	1.885	2.028	48.192	45.860
10	1.834	2.104	49.238	44.620
11	1.801	2.082	50.020	44.400
12	1.752	2.044	51.196	46.450
13	1.716	2.124	52.136	44.430
14	1.695	2.044	52.682	45.920
15	1.660	2.265	53.366	43.290
16	1.646	2.008	53.694	46.860
17	1.610	1.900	54.680	48.800
18	1.592	2.115	55.458	45.810
19	1.573	2.099	55.704	45.960
20	1.565	1.818	55.668	50.160
21	1.544	1.902	56.332	49.490
22	1.536	1.914	56.716	48.690
23	1.518	1.896	56.842	49.720
24	1.500	2.029	57.614	47.200
25	1.495	1.858	57.132	50.530
26	1.483	2.048	57.796	48.090
27	1.472	1.772	58.416	52.660
28	1.462	1.820	58.314	50.950
29	1.448	2.010	58.790	47.270
30	1.448	1.706	58.994	54.030
31	1.440	1.852	59.112	51.510
32	0.981	1.073	71.384	68.660
33	0.830	1.052	75.398	69.710
34	0.768	1.043	76.978	69.420
35	0.725	1.034	78.200	70.300
36	0.689	1.024	79.078	70.450
37	0.652	1.047	80.216	70.600
38	0.624	1.035	80.822	70.930
39	0.601	1.077	81.598	70.460
40	0.578	1.078	82.230	70.190
41	0.550	1.086	82.958	70.110
42	0.541	1.146	83.304	69.360
43	0.517	1.132	83.872	70.050
44	0.503	1.166	84.354	69.940
45	0.485	1.132	84.936	70.130
46	0.479	1.202	84.964	69.590
47	0.350	1.050	89.604	72.190
48	0.306	1.055	91.006	72.330
49	0.287	1.064	91.864	72.260
50	0.276	1.066	91.968	72.220
51	0.261	1.075	92.746	72.120
52	0.255	1.083	92.678	72.080
53	0.246	1.090	93.076	72.140
54	0.239	1.094	93.266	72.000
55	0.234	1.098	93.344	72.160
56	0.229	1.119	93.500	71.890
57	0.220	1.116	93.906	71.970
58	0.214	1.131	94.086	71.940
59	0.207	1.124	94.164	72.040
60	0.202	1.146	94.392	71.860
