Epoch	Train loss	Test loss	Train Acc	Test Acc
1	3.782	3.480	12.408	17.010
2	3.126	3.057	22.960	25.280
3	2.722	2.667	30.318	30.900
4	2.435	2.532	35.832	34.910
5	2.250	2.430	39.858	38.040
6	2.113	2.323	43.080	38.930
7	2.007	2.369	45.244	38.230
8	1.949	2.301	46.306	40.100
9	1.888	2.038	47.968	45.320
10	1.836	2.333	49.186	40.730
11	1.810	2.345	49.782	38.640
12	1.771	2.259	50.900	42.470
13	1.728	2.243	51.608	44.540
14	1.708	2.047	52.386	45.950
15	1.674	1.997	53.264	46.130
16	1.645	2.061	54.030	46.690
17	1.623	2.287	54.570	43.130
18	1.596	1.796	55.162	50.950
19	1.583	2.329	55.442	42.360
20	1.571	1.915	55.480	49.320
21	1.556	1.850	55.976	50.500
22	1.538	2.020	56.564	48.380
23	1.524	2.001	57.062	47.930
24	1.512	2.109	57.074	46.410
25	1.508	2.190	57.086	44.670
26	1.491	2.056	57.838	47.590
27	1.484	2.422	57.792	41.560
28	1.479	2.091	57.986	47.600
29	1.464	1.972	58.210	49.500
30	1.449	1.946	58.772	49.710
31	1.495	1.791	57.626	51.480
32	1.018	1.103	70.402	67.630
33	0.863	1.072	74.262	68.470
34	0.804	1.054	75.874	69.370
35	0.758	1.044	76.924	69.930
36	0.717	1.062	78.232	69.860
37	0.683	1.082	79.074	69.570
38	0.656	1.089	79.858	69.910
39	0.626	1.100	80.932	69.460
40	0.608	1.092	81.426	70.280
41	0.577	1.126	82.290	69.350
42	0.561	1.097	82.604	70.440
43	0.543	1.173	83.036	68.860
44	0.529	1.150	83.364	68.930
45	0.515	1.174	83.906	68.900
46	0.498	1.203	84.434	68.760
47	0.372	1.029	88.904	72.530
48	0.326	1.044	90.362	72.340
49	0.307	1.048	91.090	72.390
50	0.294	1.058	91.522	72.380
51	0.279	1.066	91.982	72.350
52	0.273	1.072	92.118	72.670
53	0.263	1.078	92.516	72.270
54	0.258	1.082	92.632	72.770
55	0.253	1.099	92.760	72.160
56	0.244	1.097	93.108	72.460
57	0.238	1.104	93.220	72.490
58	0.233	1.116	93.376	72.060
59	0.223	1.122	93.804	72.210
60	0.217	1.133	93.970	71.990
