Epoch	Train loss	Test loss	Train Acc	Test Acc
1	1.649	1.392	39.736	48.140
2	1.236	1.608	55.644	48.130
3	1.048	0.995	62.636	64.840
4	0.932	1.019	66.950	64.450
5	0.851	0.869	70.124	68.530
6	0.768	0.923	73.136	69.730
7	0.716	0.763	75.136	73.740
8	0.679	0.781	76.292	72.710
9	0.656	0.876	77.282	69.860
10	0.646	0.807	77.722	73.870
11	0.636	0.802	78.076	73.180
12	0.623	0.698	78.450	75.930
13	0.610	0.672	78.886	76.930
14	0.604	0.795	79.224	74.720
15	0.583	0.789	79.844	73.300
16	0.588	0.710	79.876	75.940
17	0.577	0.799	80.096	73.330
18	0.577	0.657	80.046	77.660
19	0.555	0.761	80.920	74.890
20	0.550	0.785	81.050	74.160
21	0.551	0.895	81.054	71.450
22	0.543	0.912	81.238	71.080
23	0.540	0.836	81.290	70.650
24	0.531	0.788	81.738	73.950
25	0.529	0.650	81.838	77.930
26	0.524	0.838	81.994	74.380
27	0.518	0.685	82.114	77.530
28	0.517	0.723	82.306	75.320
29	0.517	0.721	82.188	77.670
30	0.506	0.711	82.558	76.740
31	0.504	0.679	82.872	78.230
32	0.331	0.346	88.608	88.070
33	0.280	0.317	90.482	88.990
34	0.261	0.317	91.112	89.090
35	0.248	0.310	91.524	89.310
36	0.238	0.313	91.754	89.380
37	0.224	0.316	92.312	89.340
38	0.218	0.303	92.462	89.770
39	0.211	0.311	92.750	89.770
40	0.207	0.300	92.756	89.930
41	0.199	0.299	93.214	89.800
42	0.195	0.311	93.198	89.800
43	0.191	0.314	93.306	89.390
44	0.184	0.329	93.620	89.350
45	0.185	0.306	93.544	89.830
46	0.181	0.316	93.690	89.470
47	0.145	0.269	95.092	90.990
48	0.130	0.269	95.528	90.990
49	0.126	0.274	95.778	90.910
50	0.121	0.274	95.944	90.900
51	0.115	0.278	96.222	90.960
52	0.115	0.277	96.140	91.100
53	0.113	0.275	96.122	91.130
54	0.113	0.277	96.216	91.290
55	0.108	0.278	96.342	91.330
56	0.106	0.282	96.374	91.150
57	0.100	0.278	96.586	91.250
58	0.105	0.282	96.402	91.160
59	0.101	0.283	96.510	91.250
60	0.099	0.285	96.650	91.160
