Epoch	Train loss	Test loss	Train Acc	Test Acc
1	1.602	1.263	41.128	54.670
2	1.110	1.389	60.292	54.980
3	0.892	0.915	68.456	68.310
4	0.775	0.820	72.966	71.740
5	0.711	0.940	75.130	68.990
6	0.662	0.891	77.164	71.020
7	0.642	0.692	77.906	76.630
8	0.623	0.902	78.510	68.690
9	0.613	0.820	78.810	74.240
10	0.605	0.923	79.266	69.310
11	0.592	0.623	79.560	78.920
12	0.579	0.808	79.922	73.920
13	0.570	0.779	80.492	74.480
14	0.564	0.777	80.726	74.850
15	0.560	0.648	80.868	77.780
16	0.555	0.760	80.846	76.020
17	0.551	0.629	80.966	78.500
18	0.540	0.746	81.456	75.300
19	0.538	0.883	81.456	70.300
20	0.528	0.843	81.802	73.560
21	0.520	0.644	82.002	78.650
22	0.522	0.627	82.152	78.590
23	0.519	0.763	82.196	74.420
24	0.509	0.629	82.490	78.350
25	0.507	0.595	82.588	79.700
26	0.512	0.578	82.662	80.310
27	0.499	0.791	82.814	74.780
28	0.494	0.610	83.118	79.930
29	0.492	0.553	83.070	80.970
30	0.532	1.159	81.606	67.200
31	0.521	0.556	82.202	81.040
32	0.327	0.328	88.854	88.470
33	0.275	0.308	90.516	89.450
34	0.255	0.308	91.154	89.400
35	0.239	0.305	91.742	89.630
36	0.231	0.294	92.034	90.250
37	0.219	0.293	92.486	90.110
38	0.210	0.304	92.664	89.950
39	0.204	0.290	92.826	90.270
40	0.196	0.296	93.270	90.450
41	0.191	0.293	93.396	90.370
42	0.183	0.280	93.568	90.980
43	0.182	0.310	93.640	90.160
44	0.181	0.304	93.702	90.160
45	0.174	0.311	93.822	90.340
46	0.171	0.317	93.992	89.780
47	0.134	0.258	95.404	91.790
48	0.119	0.256	96.008	91.920
49	0.113	0.260	96.176	91.980
50	0.109	0.259	96.372	92.060
51	0.104	0.261	96.524	92.000
52	0.101	0.263	96.692	91.920
53	0.100	0.267	96.670	91.990
54	0.098	0.265	96.648	92.150
55	0.097	0.267	96.716	92.100
56	0.094	0.268	96.790	92.100
57	0.093	0.273	96.808	92.040
58	0.091	0.276	96.858	92.150
59	0.088	0.273	96.998	92.080
60	0.085	0.280	97.128	91.940
