Epoch	Train loss	Test loss	Train Acc	Test Acc
1	1.690	1.315	39.688	53.030
2	1.213	1.052	56.440	62.610
3	1.005	1.160	64.478	60.230
4	0.871	1.074	69.446	65.620
5	0.760	0.814	73.566	71.970
6	0.679	0.764	76.394	73.610
7	0.629	0.727	78.216	74.720
8	0.596	0.835	79.400	71.520
9	0.569	0.785	80.322	74.390
10	0.550	0.743	81.040	74.810
11	0.541	0.778	81.450	73.450
12	0.532	0.837	81.694	73.060
13	0.530	0.809	81.704	74.610
14	0.524	0.610	81.872	79.620
15	0.515	0.645	82.196	78.270
16	0.504	0.736	82.698	75.570
17	0.493	0.796	82.954	73.250
18	0.492	0.780	83.108	74.860
19	0.482	0.616	83.432	79.680
20	0.474	0.583	83.554	79.950
21	0.470	0.626	83.936	79.680
22	0.461	0.624	84.260	79.200
23	0.463	0.599	83.970	79.790
24	0.452	0.768	84.482	75.450
25	0.447	0.610	84.808	79.020
26	0.444	0.651	84.678	78.990
27	0.444	0.701	84.680	76.800
28	0.436	0.819	85.038	74.390
29	0.435	0.577	85.156	80.940
30	0.428	0.630	85.390	79.690
31	0.423	0.665	85.464	78.160
32	0.251	0.259	91.598	91.010
33	0.196	0.245	93.310	91.320
34	0.172	0.241	94.058	91.790
35	0.161	0.235	94.502	92.090
36	0.142	0.251	95.052	91.550
37	0.135	0.234	95.378	92.130
38	0.128	0.229	95.648	92.380
39	0.116	0.241	96.050	92.190
40	0.110	0.238	96.248	92.190
41	0.103	0.254	96.462	91.930
42	0.097	0.247	96.664	92.290
43	0.090	0.254	96.920	92.240
44	0.091	0.256	96.914	92.180
45	0.086	0.271	97.068	91.990
46	0.083	0.265	97.176	91.730
47	0.058	0.220	98.190	93.150
48	0.045	0.224	98.640	93.190
49	0.041	0.223	98.754	93.360
50	0.037	0.223	98.992	93.310
51	0.035	0.227	99.052	93.340
52	0.032	0.228	99.082	93.340
53	0.030	0.231	99.170	93.440
54	0.030	0.233	99.118	93.340
55	0.029	0.235	99.146	93.270
56	0.028	0.234	99.232	93.310
57	0.025	0.235	99.314	93.350
58	0.026	0.242	99.294	93.240
59	0.023	0.238	99.374	93.160
60	0.023	0.242	99.370	93.390
