Epoch	Train loss	Test loss	Train Acc	Test Acc
1	1.665	1.524	41.432	47.990
2	1.159	1.105	58.882	61.860
3	0.940	1.042	66.520	65.760
4	0.792	0.978	72.502	67.860
5	0.686	0.886	76.162	70.300
6	0.618	0.697	78.596	75.440
7	0.580	0.787	79.924	75.050
8	0.553	0.643	81.024	77.750
9	0.537	0.712	81.662	75.150
10	0.526	0.729	81.808	76.890
11	0.515	0.628	82.450	78.360
12	0.505	0.750	82.734	75.820
13	0.500	0.607	82.766	79.160
14	0.498	0.721	82.954	76.190
15	0.487	0.727	83.282	75.800
16	0.481	0.536	83.362	81.780
17	0.475	0.612	83.658	80.240
18	0.466	0.564	84.044	81.150
19	0.461	0.649	84.216	78.810
20	0.466	0.579	83.866	81.220
21	0.448	0.546	84.628	81.350
22	0.452	0.581	84.506	80.800
23	0.442	0.585	84.606	80.610
24	0.441	0.589	84.922	79.920
25	0.430	0.585	85.254	80.400
26	0.433	0.527	85.142	81.470
27	0.423	0.590	85.444	80.230
28	0.420	0.624	85.588	80.020
29	0.419	0.644	85.658	80.290
30	0.421	0.544	85.550	82.050
31	0.416	0.492	85.688	83.060
32	0.240	0.247	91.922	91.270
33	0.183	0.253	93.678	91.630
34	0.162	0.237	94.438	91.890
35	0.147	0.226	94.848	92.350
36	0.135	0.235	95.378	92.460
37	0.126	0.225	95.662	92.440
38	0.119	0.241	95.948	92.120
39	0.110	0.244	96.244	92.120
40	0.104	0.258	96.488	92.320
41	0.096	0.242	96.692	92.410
42	0.093	0.245	96.790	92.500
43	0.084	0.252	97.042	92.110
44	0.085	0.248	97.136	92.480
45	0.081	0.256	97.284	92.210
46	0.079	0.263	97.298	92.270
47	0.054	0.231	98.306	93.210
48	0.042	0.236	98.738	93.230
49	0.037	0.234	98.880	93.340
50	0.035	0.238	98.956	93.310
51	0.032	0.236	99.056	93.370
52	0.030	0.238	99.180	93.340
53	0.026	0.245	99.310	93.220
54	0.028	0.246	99.200	93.350
55	0.025	0.247	99.342	93.320
56	0.024	0.250	99.362	93.290
57	0.023	0.252	99.362	93.230
58	0.023	0.255	99.350	93.230
59	0.023	0.253	99.362	93.300
60	0.020	0.255	99.480	93.360
