Epoch	Train loss	Test loss	Train Acc	Test Acc
1	3.759	3.303	12.920	19.710
2	2.983	2.817	25.338	30.150
3	2.512	2.479	34.358	35.740
4	2.180	2.434	41.274	38.360
5	1.961	2.002	46.462	45.670
6	1.844	2.113	48.846	43.170
7	1.758	1.915	50.958	47.960
8	1.681	2.140	52.936	44.350
9	1.645	1.954	54.044	47.770
10	1.604	2.015	54.792	46.490
11	1.570	1.988	55.894	48.570
12	1.539	1.914	56.514	49.620
13	1.521	1.874	57.106	50.650
14	1.485	1.837	57.678	50.780
15	1.469	1.777	58.150	51.950
16	1.435	2.030	59.242	48.830
17	1.422	1.942	59.608	49.820
18	1.407	1.854	59.746	49.860
19	1.387	1.785	60.338	52.530
20	1.376	2.155	60.688	45.090
21	1.357	1.742	61.294	53.230
22	1.348	1.698	61.426	54.300
23	1.335	1.823	61.816	52.410
24	1.316	2.090	62.074	48.760
25	1.309	1.776	62.304	53.670
26	1.300	1.708	62.648	54.640
27	1.291	1.746	62.672	55.120
28	1.275	1.662	63.332	55.340
29	1.278	1.627	62.948	55.860
30	1.249	2.100	63.960	49.300
31	1.259	1.777	63.622	53.770
32	0.787	0.952	76.868	72.190
33	0.634	0.923	80.786	73.230
34	0.567	0.926	82.844	73.770
35	0.515	0.932	84.150	73.700
36	0.474	0.941	85.236	74.090
37	0.435	0.961	86.486	73.860
38	0.402	0.983	87.474	73.570
39	0.374	0.996	88.276	73.510
40	0.345	1.008	89.236	73.510
41	0.321	1.042	90.012	73.090
42	0.308	1.043	90.306	73.130
43	0.280	1.072	91.258	73.280
44	0.271	1.105	91.494	72.650
45	0.261	1.118	91.772	73.470
46	0.251	1.114	92.172	72.990
47	0.154	0.992	95.760	75.090
48	0.121	0.997	96.900	75.130
49	0.107	0.995	97.434	75.340
50	0.098	1.014	97.774	75.300
51	0.091	1.017	97.954	75.420
52	0.084	1.024	98.146	75.250
53	0.081	1.031	98.266	75.410
54	0.077	1.040	98.342	75.140
55	0.074	1.049	98.440	75.400
56	0.068	1.057	98.604	75.460
57	0.066	1.060	98.660	75.340
58	0.065	1.065	98.740	75.410
59	0.060	1.072	98.796	75.230
60	0.058	1.071	98.892	75.200
