Epoch	Train loss	Test loss	Train Acc	Test Acc
1	3.775	3.429	12.914	18.030
2	3.088	2.979	23.784	26.120
3	2.756	2.694	30.048	30.030
4	2.534	2.703	34.490	32.140
5	2.363	2.459	37.576	36.430
6	2.217	2.575	40.670	34.290
7	2.104	2.275	43.624	39.880
8	1.995	2.242	45.666	41.060
9	1.925	2.469	47.488	38.700
10	1.879	2.175	48.250	42.830
11	1.825	1.957	49.906	47.690
12	1.777	2.114	50.982	43.780
13	1.741	1.946	51.750	47.760
14	1.706	2.294	52.478	42.850
15	1.659	2.035	53.600	46.990
16	1.637	1.958	54.172	47.840
17	1.613	2.044	54.610	47.650
18	1.587	2.164	55.602	45.460
19	1.557	2.033	56.166	47.710
20	1.542	2.018	56.538	48.290
21	1.515	2.161	57.084	44.990
22	1.504	2.092	57.298	47.240
23	1.485	2.111	57.914	47.340
24	1.468	1.795	58.166	51.670
25	1.455	2.073	58.798	47.600
26	1.449	2.226	58.762	44.550
27	1.422	2.263	59.502	45.090
28	1.427	1.993	59.550	47.920
29	1.407	1.734	59.878	53.050
30	1.400	1.650	60.132	54.780
31	1.398	1.868	60.476	50.930
32	0.918	1.032	73.480	69.580
33	0.761	1.010	77.564	70.720
34	0.687	1.010	79.436	71.280
35	0.636	1.006	80.838	71.130
36	0.596	1.012	81.960	71.670
37	0.551	1.042	83.432	70.930
38	0.511	1.058	84.434	70.790
39	0.481	1.063	85.486	70.920
40	0.447	1.109	86.298	70.690
41	0.418	1.109	87.100	70.630
42	0.392	1.104	87.800	71.300
43	0.372	1.187	88.584	70.180
44	0.348	1.144	89.342	71.060
45	0.330	1.198	89.654	70.230
46	0.305	1.220	90.626	69.850
47	0.201	1.082	94.546	73.270
48	0.157	1.096	95.914	73.030
49	0.142	1.102	96.480	72.900
50	0.133	1.118	96.830	72.950
51	0.121	1.127	97.154	72.840
52	0.116	1.137	97.256	72.970
53	0.109	1.156	97.562	72.800
54	0.106	1.154	97.548	73.110
55	0.100	1.170	97.692	72.810
56	0.096	1.174	97.908	72.620
57	0.092	1.176	98.012	72.810
58	0.089	1.186	98.182	72.720
59	0.085	1.192	98.248	72.680
60	0.083	1.195	98.304	72.960
