Epoch	Train loss	Test loss	Train Acc	Test Acc
1	2.780	1.970	19.952	26.630
2	1.828	1.667	31.552	36.890
3	1.626	1.575	39.628	42.400
4	1.476	1.380	45.770	48.640
5	1.337	1.296	51.372	52.750
6	1.200	1.117	56.840	59.720
7	1.087	1.019	61.154	64.030
8	1.013	1.005	63.906	64.630
9	0.928	1.036	67.248	63.980
10	0.834	1.118	70.796	62.380
11	0.746	0.887	73.900	69.410
12	0.696	0.754	75.848	73.830
13	0.652	0.780	77.350	73.320
14	0.618	0.793	78.608	73.600
15	0.599	0.721	79.332	75.850
16	0.579	1.057	79.970	67.190
17	0.568	0.826	80.368	71.540
18	0.552	0.745	81.004	75.360
19	0.540	0.618	81.250	78.790
20	0.527	0.610	81.824	79.310
21	0.517	0.611	82.234	79.480
22	0.508	0.623	82.574	78.570
23	0.501	0.784	82.900	74.690
24	0.488	0.603	83.162	79.750
25	0.484	0.612	83.538	79.200
26	0.476	0.668	83.666	78.150
27	0.473	0.771	83.752	75.640
28	0.465	0.634	84.136	79.480
29	0.460	0.594	84.252	80.720
30	0.457	0.626	84.112	78.500
31	0.448	0.588	84.728	80.200
32	0.280	0.283	90.526	90.220
33	0.220	0.270	92.442	90.780
34	0.199	0.267	93.186	91.000
35	0.183	0.254	93.688	91.550
36	0.169	0.260	94.182	91.600
37	0.159	0.250	94.534	91.560
38	0.150	0.254	94.928	91.790
39	0.144	0.260	95.102	91.730
40	0.134	0.272	95.386	91.420
41	0.126	0.277	95.664	91.360
42	0.121	0.263	95.836	92.060
43	0.117	0.271	95.920	91.320
44	0.114	0.261	96.064	91.800
45	0.106	0.278	96.302	91.670
46	0.105	0.272	96.320	91.580
47	0.104	0.291	96.344	91.140
48	0.099	0.281	96.646	91.570
49	0.097	0.258	96.712	91.930
50	0.096	0.302	96.768	91.140
51	0.093	0.272	96.792	91.660
52	0.062	0.231	98.046	93.190
53	0.046	0.228	98.616	93.190
54	0.040	0.228	98.830	93.120
55	0.036	0.229	98.968	93.270
56	0.033	0.235	99.114	93.250
57	0.031	0.231	99.140	93.450
58	0.028	0.233	99.222	93.540
59	0.026	0.236	99.324	93.570
60	0.025	0.234	99.322	93.420
