Epoch	Train loss	Test loss	Train Acc	Test Acc
1	2.334	1.857	16.076	28.430
2	1.775	1.674	33.038	39.020
3	1.553	1.506	42.306	45.540
4	1.298	1.390	52.946	51.210
5	1.094	1.040	61.036	63.400
6	0.957	0.991	66.220	64.840
7	0.853	1.022	69.980	65.120
8	0.774	1.010	73.116	68.360
9	0.714	0.869	75.184	70.280
10	0.684	0.855	76.200	71.170
11	0.663	0.826	76.910	71.590
12	0.640	0.755	78.110	74.040
13	0.620	0.739	78.718	74.680
14	0.606	0.723	79.130	76.170
15	0.597	0.783	79.386	74.700
16	0.579	0.790	80.014	73.840
17	0.572	0.790	80.416	73.310
18	0.565	0.674	80.718	77.530
19	0.551	0.710	81.106	76.770
20	0.546	0.643	81.318	78.380
21	0.544	0.768	81.348	74.520
22	0.529	0.799	81.898	74.250
23	0.523	0.776	82.016	75.660
24	0.524	0.704	81.870	76.680
25	0.509	0.581	82.468	80.270
26	0.506	0.847	82.588	72.090
27	0.507	0.621	82.580	78.890
28	0.506	0.713	82.596	77.210
29	0.504	0.700	82.512	77.260
30	0.497	0.653	82.958	78.980
31	0.488	0.663	83.346	78.370
32	0.323	0.326	88.956	88.710
33	0.270	0.299	90.746	89.640
34	0.248	0.298	91.358	89.620
35	0.236	0.292	91.792	90.140
36	0.224	0.294	92.226	90.010
37	0.212	0.291	92.642	90.150
38	0.203	0.278	92.986	90.790
39	0.201	0.286	93.114	90.220
40	0.191	0.287	93.264	90.440
41	0.186	0.280	93.510	90.950
42	0.184	0.302	93.588	90.310
43	0.177	0.300	93.860	90.040
44	0.175	0.298	93.946	90.440
45	0.173	0.307	93.956	90.050
46	0.169	0.287	94.052	90.700
47	0.132	0.250	95.560	92.020
48	0.114	0.247	96.134	92.180
49	0.108	0.247	96.426	92.290
50	0.106	0.253	96.460	91.990
51	0.103	0.249	96.538	92.060
52	0.099	0.254	96.670	92.100
53	0.097	0.254	96.684	92.050
54	0.095	0.255	96.782	92.020
55	0.092	0.255	96.900	92.230
56	0.090	0.256	96.930	92.180
57	0.088	0.259	97.026	92.150
58	0.086	0.256	97.168	92.290
59	0.081	0.262	97.276	92.190
60	0.083	0.259	97.226	92.300
