Epoch	Train loss	Test loss	Train Acc	Test Acc
1	6.129	4.551	1.592	2.630
2	4.399	4.286	3.442	4.140
3	4.164	4.022	5.536	6.400
4	3.927	3.805	8.060	9.310
5	3.736	3.662	11.140	12.710
6	3.541	3.470	14.540	16.590
7	3.293	3.221	19.128	20.510
8	3.060	3.017	23.370	24.090
9	2.807	2.848	28.024	28.000
10	2.568	2.614	33.218	32.410
11	2.382	2.559	37.046	34.140
12	2.247	2.550	39.754	36.100
13	2.135	2.372	42.268	37.870
14	2.031	2.377	44.728	38.680
15	1.933	2.168	46.842	42.310
16	1.864	2.443	48.412	38.380
17	1.821	3.695	49.438	21.560
18	1.805	2.512	50.068	38.810
19	1.707	1.994	52.368	46.210
20	1.670	1.945	53.456	48.490
21	1.610	2.111	54.596	45.110
22	1.581	1.988	55.416	47.670
23	1.552	1.964	55.834	48.300
24	1.515	1.943	56.932	49.240
25	1.490	1.885	57.398	50.840
26	1.472	2.033	58.294	47.080
27	1.441	2.328	58.996	44.370
28	1.426	2.000	59.226	48.510
29	1.439	2.224	59.056	44.560
30	1.426	1.776	59.396	51.880
31	1.391	1.875	60.362	50.140
32	0.906	1.028	73.416	70.080
33	0.739	1.019	77.918	71.110
34	0.667	1.008	79.726	71.700
35	0.607	1.019	81.466	71.630
36	0.557	1.032	83.128	71.680
37	0.513	1.052	84.278	72.060
38	0.476	1.088	85.344	71.550
39	0.440	1.092	86.470	71.930
40	0.402	1.166	87.468	71.010
41	0.378	1.169	88.064	70.910
42	0.342	1.150	89.376	71.550
43	0.332	1.203	89.618	70.410
44	0.305	1.228	90.512	71.240
45	0.289	1.284	90.944	69.010
46	0.281	1.260	91.252	70.120
47	0.263	1.253	91.774	70.610
48	0.244	1.267	92.476	70.610
49	0.229	1.308	92.950	70.360
50	0.237	1.359	92.626	69.370
51	0.232	1.346	92.818	69.450
52	0.118	1.138	96.950	73.700
53	0.076	1.143	98.428	73.890
54	0.063	1.163	98.806	73.740
55	0.054	1.168	99.024	73.800
56	0.049	1.168	99.154	74.140
57	0.044	1.175	99.292	74.140
58	0.041	1.184	99.344	74.330
59	0.038	1.191	99.436	74.100
60	0.037	1.195	99.444	74.240
