Epoch	Train loss	Test loss	Train Acc	Test Acc
1	4.621	3.825	5.882	10.300
2	3.631	3.446	13.328	16.270
3	3.263	3.081	19.796	23.120
4	2.905	2.792	26.598	29.390
5	2.558	2.661	33.274	32.730
6	2.277	2.322	38.834	38.590
7	2.084	2.307	43.058	39.810
8	1.943	2.259	46.306	40.920
9	1.835	1.965	49.076	47.170
10	1.753	2.224	51.142	42.730
11	1.693	2.061	52.602	46.560
12	1.630	1.950	54.246	48.760
13	1.585	2.019	55.598	47.430
14	1.550	1.901	56.226	49.400
15	1.516	2.105	57.306	47.210
16	1.485	1.906	57.852	49.550
17	1.458	1.902	58.400	50.170
18	1.436	2.164	59.020	46.080
19	1.405	1.947	59.936	49.910
20	1.382	1.738	60.216	53.620
21	1.369	2.036	60.706	49.440
22	1.338	1.661	61.690	55.200
23	1.333	1.743	61.838	54.290
24	1.305	1.763	62.356	52.810
25	1.293	1.736	62.862	54.080
26	1.281	1.786	63.054	53.410
27	1.264	1.840	63.440	52.890
28	1.253	1.834	63.748	52.870
29	1.250	1.779	63.824	53.910
30	1.236	1.628	64.314	56.870
31	1.229	2.000	64.684	49.540
32	0.742	0.925	78.354	72.920
33	0.574	0.913	82.760	73.970
34	0.505	0.903	84.692	74.560
35	0.445	0.933	86.168	74.200
36	0.398	0.931	87.756	74.470
37	0.356	0.962	89.128	74.740
38	0.322	1.003	90.182	74.160
39	0.287	1.031	91.106	74.230
40	0.253	1.068	92.240	73.510
41	0.238	1.088	92.542	73.930
42	0.208	1.136	93.688	73.600
43	0.190	1.089	94.322	74.160
44	0.174	1.171	94.742	73.520
45	0.160	1.140	95.154	73.550
46	0.155	1.179	95.496	73.500
47	0.150	1.226	95.520	72.990
48	0.140	1.218	95.822	72.760
49	0.135	1.163	96.008	73.630
50	0.133	1.257	96.108	72.470
51	0.124	1.233	96.420	73.180
52	0.064	1.054	98.502	76.160
53	0.040	1.052	99.286	76.550
54	0.034	1.070	99.410	76.500
55	0.028	1.075	99.552	76.700
56	0.025	1.087	99.690	76.840
57	0.023	1.091	99.698	76.770
58	0.021	1.100	99.726	76.760
59	0.020	1.098	99.732	76.900
60	0.020	1.101	99.714	76.820
