Epoch	Train loss	Test loss	Train Acc	Test Acc
1	1.828	1.854	32.968	34.550
2	1.276	1.172	53.496	59.590
3	1.007	1.102	64.076	61.580
4	0.880	0.969	68.948	65.690
5	0.796	1.086	71.984	64.130
6	0.723	0.811	74.500	72.330
7	0.667	0.797	76.754	73.500
8	0.623	1.119	78.368	64.810
9	0.589	0.828	79.510	72.210
10	0.562	0.888	80.584	70.740
11	0.541	0.658	81.186	77.410
12	0.524	0.662	82.104	78.530
13	0.509	0.829	82.482	73.490
14	0.496	0.887	82.858	71.920
15	0.481	0.684	83.386	77.730
16	0.468	0.815	83.898	72.130
17	0.466	0.622	84.094	79.580
18	0.452	1.006	84.318	69.340
19	0.444	0.983	84.632	72.160
20	0.440	0.561	84.848	81.060
21	0.433	0.639	85.102	79.050
22	0.425	0.933	85.288	73.000
23	0.416	1.664	85.572	57.660
24	0.414	0.823	85.726	74.250
25	0.410	0.653	86.034	79.610
26	0.404	0.690	86.130	77.250
27	0.400	0.486	86.354	83.930
28	0.395	0.836	86.414	75.270
29	0.393	0.627	86.356	80.170
30	0.389	0.539	86.448	81.650
31	0.387	0.835	86.698	73.780
32	0.220	0.252	92.632	91.410
33	0.170	0.235	94.302	92.240
34	0.149	0.225	95.096	92.620
35	0.138	0.228	95.372	92.350
36	0.126	0.228	95.816	92.520
37	0.118	0.223	96.070	92.610
38	0.110	0.228	96.384	92.800
39	0.101	0.240	96.650	92.190
40	0.096	0.241	96.878	92.480
41	0.086	0.224	97.180	92.930
42	0.084	0.239	97.264	92.740
43	0.080	0.242	97.414	92.750
44	0.075	0.274	97.608	91.600
45	0.068	0.251	97.906	92.240
46	0.071	0.271	97.700	91.890
47	0.050	0.211	98.574	93.440
48	0.040	0.213	99.014	93.590
49	0.037	0.213	99.142	93.660
50	0.036	0.213	99.126	93.570
51	0.034	0.215	99.230	93.680
52	0.034	0.215	99.194	93.630
53	0.031	0.217	99.346	93.620
54	0.030	0.216	99.354	93.590
55	0.029	0.217	99.342	93.640
56	0.029	0.218	99.394	93.550
57	0.028	0.218	99.436	93.670
58	0.027	0.222	99.416	93.560
59	0.027	0.218	99.470	93.670
60	0.026	0.223	99.470	93.630
